uf,tipo_crime,ano,mes,quantidade_ocorrencias
Alagoas,Roubo seguido de morte (latrocinio),2018,9,7
Alagoas,Tentativa de homicidio,2018,9,28
Alagoas,Estupro,2018,10,22
Alagoas,Furto de veiculo,2018,10,70
Alagoas,Homicidio doloso,2018,10,92
Alagoas,Lesao corporal seguida de morte,2018,10,2
Alagoas,Roubo a instituicao financeira,2018,10,0
Alagoas,Roubo de carga,2018,10,4
Alagoas,Roubo de veiculo,2018,10,268
Alagoas,Roubo seguido de morte (latrocinio),2018,10,3
Alagoas,Tentativa de homicidio,2018,10,31
Alagoas,Estupro,2018,11,20
Alagoas,Furto de veiculo,2018,11,54
Alagoas,Homicidio doloso,2018,11,85
Alagoas,Lesao corporal seguida de morte,2018,11,1
Alagoas,Roubo a instituicao financeira,2018,11,0
Alagoas,Roubo de carga,2018,11,3
Alagoas,Roubo de veiculo,2018,11,274
Alagoas,Roubo seguido de morte (latrocinio),2018,11,0
Alagoas,Tentativa de homicidio,2018,11,32
Alagoas,Estupro,2018,12,20
Alagoas,Furto de veiculo,2018,12,50
Alagoas,Homicidio doloso,2018,12,108
Alagoas,Lesao corporal seguida de morte,2018,12,0
Alagoas,Roubo a instituicao financeira,2018,12,0
Alagoas,Roubo de carga,2018,12,5
Alagoas,Roubo de veiculo,2018,12,210
Alagoas,Roubo seguido de morte (latrocinio),2018,12,3
Alagoas,Tentativa de homicidio,2018,12,26
Amapa,Estupro,2018,1,1
Amapa,Furto de veiculo,2018,1,33
Amapa,Homicidio doloso,2018,1,7
Amapa,Lesao corporal seguida de morte,2018,1,0
Amapa,Roubo a instituicao financeira,2018,1,0
Amapa,Roubo de veiculo,2018,1,18
Amapa,Roubo seguido de morte (latrocinio),2018,1,1
Amapa,Tentativa de homicidio,2018,1,2
Amapa,Estupro,2018,2,24
Amapa,Furto de veiculo,2018,2,57
Amapa,Homicidio doloso,2018,2,14
Amapa,Lesao corporal seguida de morte,2018,2,2
Amapa,Roubo a instituicao financeira,2018,2,0
Amapa,Roubo de veiculo,2018,2,31
Amapa,Roubo seguido de morte (latrocinio),2018,2,3
Amapa,Tentativa de homicidio,2018,2,5
Amapa,Estupro,2018,3,26
Amapa,Furto de veiculo,2018,3,41
Amapa,Homicidio doloso,2018,3,17
Amapa,Lesao corporal seguida de morte,2018,3,3
Amapa,Roubo a instituicao financeira,2018,3,3
Amapa,Roubo de veiculo,2018,3,43
Amapa,Roubo seguido de morte (latrocinio),2018,3,3
Amapa,Tentativa de homicidio,2018,3,5
Amapa,Estupro,2018,4,22
Amapa,Furto de veiculo,2018,4,59
Amapa,Homicidio doloso,2018,4,27
Amapa,Lesao corporal seguida de morte,2018,4,8
Amapa,Roubo a instituicao financeira,2018,4,2
Amapa,Roubo de veiculo,2018,4,42
Amapa,Roubo seguido de morte (latrocinio),2018,4,1
Amapa,Tentativa de homicidio,2018,4,11
Amapa,Estupro,2018,5,30
Amapa,Furto de veiculo,2018,5,63
Amapa,Homicidio doloso,2018,5,14
Amapa,Lesao corporal seguida de morte,2018,5,1
Amapa,Roubo a instituicao financeira,2018,5,2
Amapa,Roubo de carga,2018,5,3
Amapa,Roubo de veiculo,2018,5,45
Amapa,Roubo seguido de morte (latrocinio),2018,5,3
Amapa,Tentativa de homicidio,2018,5,9
Amapa,Estupro,2018,6,27
Amapa,Furto de veiculo,2018,6,60
Amapa,Homicidio doloso,2018,6,22
Amapa,Lesao corporal seguida de morte,2018,6,0
Amapa,Roubo a instituicao financeira,2018,6,3
Amapa,Roubo de veiculo,2018,6,39
Amapa,Roubo seguido de morte (latrocinio),2018,6,6
Amapa,Tentativa de homicidio,2018,6,4
Amapa,Estupro,2018,7,16
Amapa,Furto de veiculo,2018,7,54
Amapa,Homicidio doloso,2018,7,19
Amapa,Lesao corporal seguida de morte,2018,7,0
Amapa,Roubo a instituicao financeira,2018,7,0
Amapa,Roubo de carga,2018,7,1
Amapa,Roubo de veiculo,2018,7,45
Amapa,Roubo seguido de morte (latrocinio),2018,7,4
Amapa,Tentativa de homicidio,2018,7,7
Amapa,Estupro,2018,8,21
Amapa,Furto de veiculo,2018,8,72
Amapa,Homicidio doloso,2018,8,31
Amapa,Lesao corporal seguida de morte,2018,8,7
Amapa,Roubo a instituicao financeira,2018,8,1
Amapa,Roubo de carga,2018,8,1
Amapa,Roubo de veiculo,2018,8,64
Amapa,Roubo seguido de morte (latrocinio),2018,8,1
Amapa,Tentativa de homicidio,2018,8,4
Amapa,Estupro,2018,9,21
Amapa,Furto de veiculo,2018,9,63
Amapa,Homicidio doloso,2018,9,31
Amapa,Lesao corporal seguida de morte,2018,9,2
Amapa,Roubo a instituicao financeira,2018,9,0
Amapa,Roubo de veiculo,2018,9,65
Amapa,Roubo seguido de morte (latrocinio),2018,9,4
Amapa,Tentativa de homicidio,2018,9,15
Amapa,Estupro,2018,10,33
Amapa,Furto de veiculo,2018,10,70
Amapa,Homicidio doloso,2018,10,39
Amapa,Lesao corporal seguida de morte,2018,10,3
Amapa,Roubo a instituicao financeira,2018,10,1
Amapa,Roubo de carga,2018,10,3
Amapa,Roubo de veiculo,2018,10,36
Amapa,Roubo seguido de morte (latrocinio),2018,10,2
Amapa,Tentativa de homicidio,2018,10,13
Amapa,Estupro,2018,11,26
Amapa,Furto de veiculo,2018,11,77
Amapa,Homicidio doloso,2018,11,28
Amapa,Lesao corporal seguida de morte,2018,11,3
Amapa,Roubo a instituicao financeira,2018,11,1
Amapa,Roubo de carga,2018,11,3
Amapa,Roubo de veiculo,2018,11,45
Amapa,Roubo seguido de morte (latrocinio),2018,11,2
Amapa,Tentativa de homicidio,2018,11,11
Amapa,Estupro,2018,12,38
Amapa,Furto de veiculo,2018,12,73
Amapa,Homicidio doloso,2018,12,37
Amapa,Lesao corporal seguida de morte,2018,12,4
Amapa,Roubo a instituicao financeira,2018,12,1
Amapa,Roubo de carga,2018,12,1
Amapa,Roubo de veiculo,2018,12,64
Amapa,Roubo seguido de morte (latrocinio),2018,12,3
Amapa,Tentativa de homicidio,2018,12,17
Amazonas,Estupro,2018,1,78
Amazonas,Furto de veiculo,2018,1,218
Amazonas,Homicidio doloso,2018,1,58
Amazonas,Lesao corporal seguida de morte,2018,1,0
Amazonas,Roubo a instituicao financeira,2018,1,0
Amazonas,Roubo de carga,2018,1,1
Amazonas,Roubo de veiculo,2018,1,299
Amazonas,Roubo seguido de morte (latrocinio),2018,1,5
Amazonas,Tentativa de homicidio,2018,1,9
Amazonas,Estupro,2018,2,82
Amazonas,Furto de veiculo,2018,2,187
Amazonas,Homicidio doloso,2018,2,79
Amazonas,Lesao corporal seguida de morte,2018,2,2
Amazonas,Roubo a instituicao financeira,2018,2,1
Amazonas,Roubo de carga,2018,2,0
Amazonas,Roubo de veiculo,2018,2,259
Amazonas,Roubo seguido de morte (latrocinio),2018,2,8
Amazonas,Tentativa de homicidio,2018,2,16
Amazonas,Estupro,2018,3,92
Amazonas,Furto de veiculo,2018,3,245
Amazonas,Homicidio doloso,2018,3,87
Amazonas,Lesao corporal seguida de morte,2018,3,5
Amazonas,Roubo a instituicao financeira,2018,3,0
Amazonas,Roubo de carga,2018,3,1
Amazonas,Roubo de veiculo,2018,3,309
Amazonas,Roubo seguido de morte (latrocinio),2018,3,1
Amazonas,Tentativa de homicidio,2018,3,14
Amazonas,Estupro,2018,4,65
Amazonas,Furto de veiculo,2018,4,184
Amazonas,Homicidio doloso,2018,4,92
Amazonas,Lesao corporal seguida de morte,2018,4,4
Amazonas,Roubo a instituicao financeira,2018,4,1
Amazonas,Roubo de carga,2018,4,0
Amazonas,Roubo de veiculo,2018,4,300
Amazonas,Roubo seguido de morte (latrocinio),2018,4,4
Amazonas,Tentativa de homicidio,2018,4,18
Amazonas,Estupro,2018,5,88
Amazonas,Furto de veiculo,2018,5,170
Amazonas,Homicidio doloso,2018,5,86
Amazonas,Lesao corporal seguida de morte,2018,5,3
Amazonas,Roubo a instituicao financeira,2018,5,0
Amazonas,Roubo de carga,2018,5,1
Amazonas,Roubo de veiculo,2018,5,272
Amazonas,Roubo seguido de morte (latrocinio),2018,5,2
Amazonas,Tentativa de homicidio,2018,5,19
Amazonas,Estupro,2018,6,76
Amazonas,Furto de veiculo,2018,6,189
Amazonas,Homicidio doloso,2018,6,109
Amazonas,Lesao corporal seguida de morte,2018,6,4
Amazonas,Roubo a instituicao financeira,2018,6,0
Amazonas,Roubo de carga,2018,6,2
Amazonas,Roubo de veiculo,2018,6,322
Amazonas,Roubo seguido de morte (latrocinio),2018,6,6
Amazonas,Tentativa de homicidio,2018,6,38
Amazonas,Estupro,2018,7,79
Amazonas,Furto de veiculo,2018,7,157
Amazonas,Homicidio doloso,2018,7,114
Amazonas,Lesao corporal seguida de morte,2018,7,1
Amazonas,Roubo a instituicao financeira,2018,7,1
Amazonas,Roubo de carga,2018,7,1
Amazonas,Roubo de veiculo,2018,7,237
Amazonas,Roubo seguido de morte (latrocinio),2018,7,8
Amazonas,Tentativa de homicidio,2018,7,32
Amazonas,Estupro,2018,8,93
Amazonas,Furto de veiculo,2018,8,196
Amazonas,Homicidio doloso,2018,8,87
Amazonas,Lesao corporal seguida de morte,2018,8,3
Amazonas,Roubo a instituicao financeira,2018,8,0
Amazonas,Roubo de carga,2018,8,0
Amazonas,Roubo de veiculo,2018,8,245
Amazonas,Roubo seguido de morte (latrocinio),2018,8,5
Amazonas,Tentativa de homicidio,2018,8,28
Amazonas,Estupro,2018,9,94
Amazonas,Furto de veiculo,2018,9,171
Amazonas,Homicidio doloso,2018,9,100
Amazonas,Lesao corporal seguida de morte,2018,9,2
Amazonas,Roubo a instituicao financeira,2018,9,1
Amazonas,Roubo de carga,2018,9,0
Amazonas,Roubo de veiculo,2018,9,232
Amazonas,Roubo seguido de morte (latrocinio),2018,9,3
Amazonas,Tentativa de homicidio,2018,9,28
Amazonas,Estupro,2018,10,102
Amazonas,Furto de veiculo,2018,10,164
Amazonas,Homicidio doloso,2018,10,116
Amazonas,Lesao corporal seguida de morte,2018,10,1
Amazonas,Roubo a instituicao financeira,2018,10,0
Amazonas,Roubo de carga,2018,10,0
Amazonas,Roubo de veiculo,2018,10,175
Amazonas,Roubo seguido de morte (latrocinio),2018,10,5
Amazonas,Tentativa de homicidio,2018,10,23
Amazonas,Estupro,2018,11,70
Amazonas,Furto de veiculo,2018,11,198
Amazonas,Homicidio doloso,2018,11,61
Amazonas,Lesao corporal seguida de morte,2018,11,2
Amazonas,Roubo a instituicao financeira,2018,11,0
Amazonas,Roubo de carga,2018,11,0
Amazonas,Roubo de veiculo,2018,11,224
Amazonas,Roubo seguido de morte (latrocinio),2018,11,5
Amazonas,Tentativa de homicidio,2018,11,10
Amazonas,Estupro,2018,12,69
Amazonas,Furto de veiculo,2018,12,173
Amazonas,Homicidio doloso,2018,12,62
Amazonas,Lesao corporal seguida de morte,2018,12,1
Amazonas,Roubo a instituicao financeira,2018,12,0
Amazonas,Roubo de carga,2018,12,1
Amazonas,Roubo de veiculo,2018,12,206
Amazonas,Roubo seguido de morte (latrocinio),2018,12,2
Amazonas,Tentativa de homicidio,2018,12,12
Bahia,Estupro,2018,1,300
Bahia,Furto de veiculo,2018,1,473
Bahia,Homicidio doloso,2018,1,506
Bahia,Lesao corporal seguida de morte,2018,1,6
Bahia,Roubo a instituicao financeira,2018,1,2
Bahia,Roubo de carga,2018,1,33
Bahia,Roubo de veiculo,2018,1,1193
Bahia,Roubo seguido de morte (latrocinio),2018,1,10
Bahia,Tentativa de homicidio,2018,1,268
Bahia,Estupro,2018,2,247
Bahia,Furto de veiculo,2018,2,404
Bahia,Homicidio doloso,2018,2,475
Bahia,Lesao corporal seguida de morte,2018,2,4
Bahia,Roubo a instituicao financeira,2018,2,0
Bahia,Roubo de carga,2018,2,16
Bahia,Roubo de veiculo,2018,2,1037
Bahia,Roubo seguido de morte (latrocinio),2018,2,6
Bahia,Tentativa de homicidio,2018,2,241
Bahia,Estupro,2018,3,278
Bahia,Furto de veiculo,2018,3,417
Bahia,Homicidio doloso,2018,3,475
Bahia,Lesao corporal seguida de morte,2018,3,5
Bahia,Roubo a instituicao financeira,2018,3,1
Bahia,Roubo de carga,2018,3,20
Bahia,Roubo de veiculo,2018,3,1203
Bahia,Roubo seguido de morte (latrocinio),2018,3,14
Bahia,Tentativa de homicidio,2018,3,228
Bahia,Estupro,2018,4,261
Bahia,Furto de veiculo,2018,4,451
Bahia,Homicidio doloso,2018,4,423
Bahia,Lesao corporal seguida de morte,2018,4,7
Bahia,Roubo a instituicao financeira,2018,4,0
Bahia,Roubo de carga,2018,4,21
Bahia,Roubo de veiculo,2018,4,1205
Bahia,Roubo seguido de morte (latrocinio),2018,4,13
Bahia,Tentativa de homicidio,2018,4,224
Bahia,Estupro,2018,5,319
Bahia,Furto de veiculo,2018,5,411
Bahia,Homicidio doloso,2018,5,474
Bahia,Lesao corporal seguida de morte,2018,5,6
Bahia,Roubo a instituicao financeira,2018,5,0
Bahia,Roubo de carga,2018,5,21
Bahia,Roubo de veiculo,2018,5,1199
Bahia,Roubo seguido de morte (latrocinio),2018,5,12
Bahia,Tentativa de homicidio,2018,5,225
Bahia,Estupro,2018,6,271
Bahia,Furto de veiculo,2018,6,496
Bahia,Homicidio doloso,2018,6,493
Bahia,Lesao corporal seguida de morte,2018,6,4
Bahia,Roubo a instituicao financeira,2018,6,2
Bahia,Roubo de carga,2018,6,44
Bahia,Roubo de veiculo,2018,6,1213
Bahia,Roubo seguido de morte (latrocinio),2018,6,16
Bahia,Tentativa de homicidio,2018,6,226
Bahia,Estupro,2018,7,258
Bahia,Furto de veiculo,2018,7,474
Bahia,Homicidio doloso,2018,7,425
Bahia,Lesao corporal seguida de morte,2018,7,5
Bahia,Roubo a instituicao financeira,2018,7,0
Bahia,Roubo de carga,2018,7,25
Bahia,Roubo de veiculo,2018,7,1172
Bahia,Roubo seguido de morte (latrocinio),2018,7,9
Bahia,Tentativa de homicidio,2018,7,201
Bahia,Estupro,2018,8,295
Bahia,Furto de veiculo,2018,8,423
Bahia,Homicidio doloso,2018,8,364
Bahia,Lesao corporal seguida de morte,2018,8,3
Bahia,Roubo a instituicao financeira,2018,8,1
Bahia,Roubo de carga,2018,8,26
Bahia,Roubo de veiculo,2018,8,1057
Bahia,Roubo seguido de morte (latrocinio),2018,8,15
Bahia,Tentativa de homicidio,2018,8,187
Bahia,Estupro,2018,9,255
Bahia,Furto de veiculo,2018,9,403
Bahia,Homicidio doloso,2018,9,375
Bahia,Lesao corporal seguida de morte,2018,9,7
Bahia,Roubo a instituicao financeira,2018,9,0
Bahia,Roubo de carga,2018,9,31
Bahia,Roubo de veiculo,2018,9,995
Bahia,Roubo seguido de morte (latrocinio),2018,9,6
Bahia,Tentativa de homicidio,2018,9,197
Bahia,Estupro,2018,10,234
Bahia,Furto de veiculo,2018,10,422
Bahia,Homicidio doloso,2018,10,422
Bahia,Lesao corporal seguida de morte,2018,10,10
Bahia,Roubo a instituicao financeira,2018,10,1
Bahia,Roubo de carga,2018,10,16
Bahia,Roubo de veiculo,2018,10,1100
Bahia,Roubo seguido de morte (latrocinio),2018,10,10
Bahia,Tentativa de homicidio,2018,10,189
Bahia,Estupro,2018,11,245
Bahia,Furto de veiculo,2018,11,464
Bahia,Homicidio doloso,2018,11,387
Bahia,Lesao corporal seguida de morte,2018,11,4
Bahia,Roubo a instituicao financeira,2018,11,2
Bahia,Roubo de carga,2018,11,27
Bahia,Roubo de veiculo,2018,11,1007
Bahia,Roubo seguido de morte (latrocinio),2018,11,10
Bahia,Tentativa de homicidio,2018,11,213
Bahia,Estupro,2018,12,195
Bahia,Furto de veiculo,2018,12,494
Bahia,Homicidio doloso,2018,12,380
Bahia,Lesao corporal seguida de morte,2018,12,11
Bahia,Roubo a instituicao financeira,2018,12,1
Bahia,Roubo de carga,2018,12,24
Bahia,Roubo de veiculo,2018,12,967
Bahia,Roubo seguido de morte (latrocinio),2018,12,14
Bahia,Tentativa de homicidio,2018,12,191
Ceara,Estupro,2018,1,144
Ceara,Furto de veiculo,2018,1,379
Ceara,Homicidio doloso,2018,1,420
Ceara,Lesao corporal seguida de morte,2018,1,6
Ceara,Roubo a instituicao financeira,2018,1,3
Ceara,Roubo de carga,2018,1,24
Ceara,Roubo de veiculo,2018,1,891
Ceara,Roubo seguido de morte (latrocinio),2018,1,7
Ceara,Tentativa de homicidio,2018,1,120
Ceara,Estupro,2018,2,92
Ceara,Furto de veiculo,2018,2,299
Ceara,Homicidio doloso,2018,2,336
Ceara,Lesao corporal seguida de morte,2018,2,1
Ceara,Roubo a instituicao financeira,2018,2,2
Ceara,Roubo de carga,2018,2,21
Ceara,Roubo de veiculo,2018,2,794
Ceara,Roubo seguido de morte (latrocinio),2018,2,2
Ceara,Tentativa de homicidio,2018,2,92
Ceara,Estupro,2018,3,127
Ceara,Furto de veiculo,2018,3,372
Ceara,Homicidio doloso,2018,3,390
Ceara,Lesao corporal seguida de morte,2018,3,0
Ceara,Roubo a instituicao financeira,2018,3,5
Ceara,Roubo de carga,2018,3,26
Ceara,Roubo de veiculo,2018,3,913
Ceara,Roubo seguido de morte (latrocinio),2018,3,3
Ceara,Tentativa de homicidio,2018,3,107
Ceara,Estupro,2018,4,114
Ceara,Furto de veiculo,2018,4,316
Ceara,Homicidio doloso,2018,4,345
Ceara,Lesao corporal seguida de morte,2018,4,2
Ceara,Roubo a instituicao financeira,2018,4,2
Ceara,Roubo de carga,2018,4,20
Ceara,Roubo de veiculo,2018,4,816
Ceara,Roubo seguido de morte (latrocinio),2018,4,4
Ceara,Tentativa de homicidio,2018,4,83
Ceara,Estupro,2018,5,141
Ceara,Furto de veiculo,2018,5,302
Ceara,Homicidio doloso,2018,5,352
Ceara,Lesao corporal seguida de morte,2018,5,2
Ceara,Roubo a instituicao financeira,2018,5,4
Ceara,Roubo de carga,2018,5,30
Ceara,Roubo de veiculo,2018,5,860
Ceara,Roubo seguido de morte (latrocinio),2018,5,7
Ceara,Tentativa de homicidio,2018,5,122
Ceara,Estupro,2018,6,160
Ceara,Furto de veiculo,2018,6,326
Ceara,Homicidio doloso,2018,6,364
Ceara,Lesao corporal seguida de morte,2018,6,0
Ceara,Roubo a instituicao financeira,2018,6,4
Ceara,Roubo de carga,2018,6,26
Ceara,Roubo de veiculo,2018,6,768
Ceara,Roubo seguido de morte (latrocinio),2018,6,2
Ceara,Tentativa de homicidio,2018,6,108
Ceara,Estupro,2018,7,146
Ceara,Furto de veiculo,2018,7,349
Ceara,Homicidio doloso,2018,7,351
Ceara,Lesao corporal seguida de morte,2018,7,2
Ceara,Roubo a instituicao financeira,2018,7,0
Ceara,Roubo de carga,2018,7,19
Ceara,Roubo de veiculo,2018,7,696
Ceara,Roubo seguido de morte (latrocinio),2018,7,2
Ceara,Tentativa de homicidio,2018,7,78
Ceara,Estupro,2018,8,150
Ceara,Furto de veiculo,2018,8,335
Ceara,Homicidio doloso,2018,8,332
Ceara,Lesao corporal seguida de morte,2018,8,5
Ceara,Roubo a instituicao financeira,2018,8,3
Ceara,Roubo de carga,2018,8,23
Ceara,Roubo de veiculo,2018,8,637
Ceara,Roubo seguido de morte (latrocinio),2018,8,1
Ceara,Tentativa de homicidio,2018,8,123
Ceara,Estupro,2018,9,162
Ceara,Furto de veiculo,2018,9,385
Ceara,Homicidio doloso,2018,9,369
Ceara,Lesao corporal seguida de morte,2018,9,3
Ceara,Roubo a instituicao financeira,2018,9,5
Ceara,Roubo de carga,2018,9,20
Ceara,Roubo de veiculo,2018,9,699
Ceara,Roubo seguido de morte (latrocinio),2018,9,3
Ceara,Tentativa de homicidio,2018,9,123
Ceara,Estupro,2018,10,165
Ceara,Furto de veiculo,2018,10,412
Ceara,Homicidio doloso,2018,10,332
Ceara,Lesao corporal seguida de morte,2018,10,1
Ceara,Roubo a instituicao financeira,2018,10,4
Ceara,Roubo de carga,2018,10,15
Ceara,Roubo de veiculo,2018,10,855
Ceara,Roubo seguido de morte (latrocinio),2018,10,4
Ceara,Tentativa de homicidio,2018,10,93
Ceara,Estupro,2018,11,136
Ceara,Furto de veiculo,2018,11,360
Ceara,Homicidio doloso,2018,11,296
Ceara,Lesao corporal seguida de morte,2018,11,4
Ceara,Roubo a instituicao financeira,2018,11,4
Ceara,Roubo de carga,2018,11,11
Ceara,Roubo de veiculo,2018,11,728
Ceara,Roubo seguido de morte (latrocinio),2018,11,6
Ceara,Tentativa de homicidio,2018,11,105
Ceara,Estupro,2018,12,105
Ceara,Furto de veiculo,2018,12,349
Ceara,Homicidio doloso,2018,12,296
Ceara,Lesao corporal seguida de morte,2018,12,6
Ceara,Roubo a instituicao financeira,2018,12,5
Ceara,Roubo de carga,2018,12,9
Ceara,Roubo de veiculo,2018,12,662
Ceara,Roubo seguido de morte (latrocinio),2018,12,6
Ceara,Tentativa de homicidio,2018,12,109
Distrito Federal,Estupro,2018,1,58
Distrito Federal,Furto de veiculo,2018,1,391
Distrito Federal,Homicidio doloso,2018,1,31
Distrito Federal,Lesao corporal seguida de morte,2018,1,2
Distrito Federal,Roubo a instituicao financeira,2018,1,0
Distrito Federal,Roubo de carga,2018,1,4
Distrito Federal,Roubo de veiculo,2018,1,316
Distrito Federal,Roubo seguido de morte (latrocinio),2018,1,0
Distrito Federal,Tentativa de homicidio,2018,1,66
Distrito Federal,Estupro,2018,2,57
Distrito Federal,Furto de veiculo,2018,2,368
Distrito Federal,Homicidio doloso,2018,2,42
Distrito Federal,Lesao corporal seguida de morte,2018,2,1
Distrito Federal,Roubo a instituicao financeira,2018,2,0
Distrito Federal,Roubo de carga,2018,2,6
Distrito Federal,Roubo de veiculo,2018,2,352
Distrito Federal,Roubo seguido de morte (latrocinio),2018,2,3
Distrito Federal,Tentativa de homicidio,2018,2,79
Distrito Federal,Estupro,2018,3,66
Distrito Federal,Furto de veiculo,2018,3,468
Distrito Federal,Homicidio doloso,2018,3,36
Distrito Federal,Lesao corporal seguida de morte,2018,3,1
Distrito Federal,Roubo a instituicao financeira,2018,3,0
Distrito Federal,Roubo de carga,2018,3,7
Distrito Federal,Roubo de veiculo,2018,3,372
Distrito Federal,Roubo seguido de morte (latrocinio),2018,3,4
Distrito Federal,Tentativa de homicidio,2018,3,72
Distrito Federal,Estupro,2018,4,46
Distrito Federal,Furto de veiculo,2018,4,490
Distrito Federal,Homicidio doloso,2018,4,35
Distrito Federal,Lesao corporal seguida de morte,2018,4,0
Distrito Federal,Roubo a instituicao financeira,2018,4,0
Distrito Federal,Roubo de carga,2018,4,9
Distrito Federal,Roubo de veiculo,2018,4,384
Distrito Federal,Roubo seguido de morte (latrocinio),2018,4,2
Distrito Federal,Tentativa de homicidio,2018,4,79
Distrito Federal,Estupro,2018,5,70
Distrito Federal,Furto de veiculo,2018,5,501
Distrito Federal,Homicidio doloso,2018,5,39
Distrito Federal,Lesao corporal seguida de morte,2018,5,1
Distrito Federal,Roubo a instituicao financeira,2018,5,0
Distrito Federal,Roubo de carga,2018,5,10
Distrito Federal,Roubo de veiculo,2018,5,333
Distrito Federal,Roubo seguido de morte (latrocinio),2018,5,3
Distrito Federal,Tentativa de homicidio,2018,5,70
Distrito Federal,Estupro,2018,6,45
Distrito Federal,Furto de veiculo,2018,6,468
Distrito Federal,Homicidio doloso,2018,6,40
Distrito Federal,Lesao corporal seguida de morte,2018,6,0
Distrito Federal,Roubo a instituicao financeira,2018,6,0
Distrito Federal,Roubo de carga,2018,6,5
Distrito Federal,Roubo de veiculo,2018,6,327
Distrito Federal,Roubo seguido de morte (latrocinio),2018,6,2
Distrito Federal,Tentativa de homicidio,2018,6,68
Distrito Federal,Estupro,2018,7,50
Distrito Federal,Furto de veiculo,2018,7,453
Distrito Federal,Homicidio doloso,2018,7,34
Distrito Federal,Lesao corporal seguida de morte,2018,7,0
Distrito Federal,Roubo a instituicao financeira,2018,7,1
Distrito Federal,Roubo de carga,2018,7,2
Distrito Federal,Roubo de veiculo,2018,7,355
Distrito Federal,Roubo seguido de morte (latrocinio),2018,7,1
Distrito Federal,Tentativa de homicidio,2018,7,55
Distrito Federal,Estupro,2018,8,60
Distrito Federal,Furto de veiculo,2018,8,471
Distrito Federal,Homicidio doloso,2018,8,23
Distrito Federal,Lesao corporal seguida de morte,2018,8,1
Distrito Federal,Roubo a instituicao financeira,2018,8,0
Distrito Federal,Roubo de carga,2018,8,1
Distrito Federal,Roubo de veiculo,2018,8,350
Distrito Federal,Roubo seguido de morte (latrocinio),2018,8,2
Distrito Federal,Tentativa de homicidio,2018,8,57
Distrito Federal,Estupro,2018,9,56
Distrito Federal,Furto de veiculo,2018,9,411
Distrito Federal,Homicidio doloso,2018,9,25
Distrito Federal,Lesao corporal seguida de morte,2018,9,0
Distrito Federal,Roubo a instituicao financeira,2018,9,1
Distrito Federal,Roubo de carga,2018,9,4
Distrito Federal,Roubo de veiculo,2018,9,301
Distrito Federal,Roubo seguido de morte (latrocinio),2018,9,2
Distrito Federal,Tentativa de homicidio,2018,9,72
Distrito Federal,Estupro,2018,10,51
Distrito Federal,Furto de veiculo,2018,10,472
Distrito Federal,Homicidio doloso,2018,10,44
Distrito Federal,Lesao corporal seguida de morte,2018,10,1
Distrito Federal,Roubo a instituicao financeira,2018,10,1
Distrito Federal,Roubo de carga,2018,10,3
Distrito Federal,Roubo de veiculo,2018,10,294
Distrito Federal,Roubo seguido de morte (latrocinio),2018,10,2
Distrito Federal,Tentativa de homicidio,2018,10,89
Distrito Federal,Estupro,2018,11,46
Distrito Federal,Furto de veiculo,2018,11,395
Distrito Federal,Homicidio doloso,2018,11,35
Distrito Federal,Lesao corporal seguida de morte,2018,11,0
Distrito Federal,Roubo a instituicao financeira,2018,11,0
Distrito Federal,Roubo de carga,2018,11,4
Distrito Federal,Roubo de veiculo,2018,11,337
Distrito Federal,Roubo seguido de morte (latrocinio),2018,11,3
Distrito Federal,Tentativa de homicidio,2018,11,68
Distrito Federal,Estupro,2018,12,54
Distrito Federal,Furto de veiculo,2018,12,0
Distrito Federal,Homicidio doloso,2018,12,34
Distrito Federal,Lesao corporal seguida de morte,2018,12,0
Distrito Federal,Roubo a instituicao financeira,2018,12,0
Distrito Federal,Roubo de carga,2018,12,0
Distrito Federal,Roubo de veiculo,2018,12,241
Distrito Federal,Roubo seguido de morte (latrocinio),2018,12,4
Distrito Federal,Tentativa de homicidio,2018,12,67
Espirito Santo,Estupro,2018,1,48
Espirito Santo,Furto de veiculo,2018,1,378
Espirito Santo,Homicidio doloso,2018,1,115
Espirito Santo,Lesao corporal seguida de morte,2018,1,0
Espirito Santo,Roubo a instituicao financeira,2018,1,7
Espirito Santo,Roubo de carga,2018,1,1
Espirito Santo,Roubo de veiculo,2018,1,459
Espirito Santo,Roubo seguido de morte (latrocinio),2018,1,3
Espirito Santo,Tentativa de homicidio,2018,1,245
Espirito Santo,Estupro,2018,2,26
Espirito Santo,Furto de veiculo,2018,2,368
Espirito Santo,Homicidio doloso,2018,2,100
Espirito Santo,Lesao corporal seguida de morte,2018,2,1
Espirito Santo,Roubo a instituicao financeira,2018,2,2
Espirito Santo,Roubo de carga,2018,2,1
Espirito Santo,Roubo de veiculo,2018,2,405
Espirito Santo,Roubo seguido de morte (latrocinio),2018,2,3
Espirito Santo,Tentativa de homicidio,2018,2,208
Espirito Santo,Estupro,2018,3,37
Espirito Santo,Furto de veiculo,2018,3,424
Espirito Santo,Homicidio doloso,2018,3,112
Espirito Santo,Lesao corporal seguida de morte,2018,3,1
Espirito Santo,Roubo a instituicao financeira,2018,3,3
Espirito Santo,Roubo de carga,2018,3,1
Espirito Santo,Roubo de veiculo,2018,3,402
Espirito Santo,Roubo seguido de morte (latrocinio),2018,3,6
Espirito Santo,Tentativa de homicidio,2018,3,225
Espirito Santo,Estupro,2018,4,32
