uf,tipo_crime,ano,mes,sexo_vitima,quantidade_vitimas
Sergipe,Roubo seguido de morte (latrocinio),2018,10,Nao informado,0
Sergipe,Roubo seguido de morte (latrocinio),2018,11,Feminino,0
Sergipe,Roubo seguido de morte (latrocinio),2018,11,Masculino,3
Sergipe,Roubo seguido de morte (latrocinio),2018,11,Nao informado,0
Sergipe,Roubo seguido de morte (latrocinio),2018,12,Feminino,0
Sergipe,Roubo seguido de morte (latrocinio),2018,12,Masculino,2
Sergipe,Roubo seguido de morte (latrocinio),2018,12,Nao informado,0
Tocantins,Homicidio doloso,2018,1,Feminino,4
Tocantins,Homicidio doloso,2018,1,Masculino,32
Tocantins,Homicidio doloso,2018,2,Feminino,3
Tocantins,Homicidio doloso,2018,2,Masculino,21
Tocantins,Homicidio doloso,2018,2,Nao informado,1
Tocantins,Homicidio doloso,2018,3,Feminino,0
Tocantins,Homicidio doloso,2018,3,Masculino,32
Tocantins,Homicidio doloso,2018,4,Masculino,27
Tocantins,Homicidio doloso,2018,5,Feminino,2
Tocantins,Homicidio doloso,2018,5,Masculino,17
Tocantins,Homicidio doloso,2018,6,Masculino,33
Tocantins,Homicidio doloso,2018,7,Feminino,2
Tocantins,Homicidio doloso,2018,7,Masculino,28
Tocantins,Homicidio doloso,2018,7,Nao informado,1
Tocantins,Homicidio doloso,2018,8,Feminino,4
Tocantins,Homicidio doloso,2018,8,Masculino,27
Tocantins,Homicidio doloso,2018,9,Feminino,3
Tocantins,Homicidio doloso,2018,9,Masculino,24
Tocantins,Homicidio doloso,2018,10,Feminino,1
Tocantins,Homicidio doloso,2018,10,Masculino,42
Tocantins,Homicidio doloso,2018,11,Feminino,2
Tocantins,Homicidio doloso,2018,11,Masculino,25
Tocantins,Homicidio doloso,2018,11,Nao informado,0
Tocantins,Homicidio doloso,2018,12,Feminino,4
Tocantins,Homicidio doloso,2018,12,Masculino,33
Tocantins,Lesao corporal seguida de morte,2018,2,Feminino,1
Tocantins,Lesao corporal seguida de morte,2018,6,Masculino,1
Tocantins,Lesao corporal seguida de morte,2018,7,Masculino,1
Tocantins,Lesao corporal seguida de morte,2018,8,Masculino,2
Tocantins,Lesao corporal seguida de morte,2018,9,Masculino,1
Tocantins,Lesao corporal seguida de morte,2018,10,Masculino,1
Tocantins,Lesao corporal seguida de morte,2018,11,Masculino,1
Tocantins,Roubo seguido de morte (latrocinio),2018,4,Masculino,1
Tocantins,Roubo seguido de morte (latrocinio),2018,5,Masculino,1
Tocantins,Roubo seguido de morte (latrocinio),2018,6,Masculino,1
Tocantins,Roubo seguido de morte (latrocinio),2018,7,Masculino,2
Tocantins,Roubo seguido de morte (latrocinio),2018,8,Masculino,1
Tocantins,Roubo seguido de morte (latrocinio),2018,9,Feminino,1
Tocantins,Roubo seguido de morte (latrocinio),2018,9,Masculino,3
Tocantins,Roubo seguido de morte (latrocinio),2018,10,Masculino,2
Tocantins,Roubo seguido de morte (latrocinio),2018,11,Feminino,1
Tocantins,Roubo seguido de morte (latrocinio),2018,11,Masculino,3
Tocantins,Roubo seguido de morte (latrocinio),2018,12,Masculino,1
Acre,Homicidio doloso,2017,1,Feminino,4
Acre,Homicidio doloso,2017,1,Masculino,39
Acre,Homicidio doloso,2017,1,Nao informado,0
Acre,Homicidio doloso,2017,2,Feminino,2
Acre,Homicidio doloso,2017,2,Masculino,44
Acre,Homicidio doloso,2017,2,Nao informado,0
Acre,Homicidio doloso,2017,3,Feminino,1
Acre,Homicidio doloso,2017,3,Masculino,2
Acre,Homicidio doloso,2017,3,Nao informado,0
Acre,Homicidio doloso,2017,4,Feminino,0
Acre,Homicidio doloso,2017,4,Masculino,3
Acre,Homicidio doloso,2017,4,Nao informado,0
Acre,Homicidio doloso,2017,5,Feminino,0
Acre,Homicidio doloso,2017,5,Masculino,1
Acre,Homicidio doloso,2017,5,Nao informado,0
Acre,Homicidio doloso,2017,6,Feminino,1
Acre,Homicidio doloso,2017,6,Masculino,9
Acre,Homicidio doloso,2017,6,Nao informado,0
Acre,Homicidio doloso,2017,7,Feminino,5
Acre,Homicidio doloso,2017,7,Masculino,23
Acre,Homicidio doloso,2017,7,Nao informado,0
Acre,Homicidio doloso,2017,8,Feminino,3
Acre,Homicidio doloso,2017,8,Masculino,18
Acre,Homicidio doloso,2017,8,Nao informado,0
Acre,Homicidio doloso,2017,9,Feminino,2
Acre,Homicidio doloso,2017,9,Masculino,23
Acre,Homicidio doloso,2017,9,Nao informado,0
Acre,Homicidio doloso,2017,10,Feminino,0
Acre,Homicidio doloso,2017,10,Masculino,19
Acre,Homicidio doloso,2017,10,Nao informado,0
Acre,Homicidio doloso,2017,11,Feminino,1
Acre,Homicidio doloso,2017,11,Masculino,21
Acre,Homicidio doloso,2017,11,Nao informado,0
Acre,Homicidio doloso,2017,12,Feminino,1
Acre,Homicidio doloso,2017,12,Masculino,10
Acre,Homicidio doloso,2017,12,Nao informado,0
Acre,Lesao corporal seguida de morte,2017,8,Feminino,1
Acre,Lesao corporal seguida de morte,2017,8,Masculino,1
Acre,Lesao corporal seguida de morte,2017,8,Nao informado,1
Acre,Roubo seguido de morte (latrocinio),2017,7,Feminino,1
Acre,Roubo seguido de morte (latrocinio),2017,7,Masculino,3
Acre,Roubo seguido de morte (latrocinio),2017,7,Nao informado,2
Acre,Roubo seguido de morte (latrocinio),2017,8,Masculino,1
Acre,Roubo seguido de morte (latrocinio),2017,8,Nao informado,1
Acre,Roubo seguido de morte (latrocinio),2017,11,Feminino,1
Acre,Roubo seguido de morte (latrocinio),2017,11,Masculino,3
Acre,Roubo seguido de morte (latrocinio),2017,11,Nao informado,3
Alagoas,Homicidio doloso,2017,1,Feminino,10
Alagoas,Homicidio doloso,2017,1,Masculino,179
Alagoas,Homicidio doloso,2017,1,Nao informado,0
Alagoas,Homicidio doloso,2017,2,Feminino,15
Alagoas,Homicidio doloso,2017,2,Masculino,153
Alagoas,Homicidio doloso,2017,2,Nao informado,0
Alagoas,Homicidio doloso,2017,3,Feminino,14
Alagoas,Homicidio doloso,2017,3,Masculino,161
Alagoas,Homicidio doloso,2017,3,Nao informado,0
Alagoas,Homicidio doloso,2017,4,Feminino,9
Alagoas,Homicidio doloso,2017,4,Masculino,141
Alagoas,Homicidio doloso,2017,4,Nao informado,0
Alagoas,Homicidio doloso,2017,5,Feminino,5
Alagoas,Homicidio doloso,2017,5,Masculino,103
Alagoas,Homicidio doloso,2017,5,Nao informado,0
Alagoas,Homicidio doloso,2017,6,Feminino,4
Alagoas,Homicidio doloso,2017,6,Masculino,114
Alagoas,Homicidio doloso,2017,6,Nao informado,0
Alagoas,Homicidio doloso,2017,7,Feminino,5
Alagoas,Homicidio doloso,2017,7,Masculino,97
Alagoas,Homicidio doloso,2017,7,Nao informado,0
Alagoas,Homicidio doloso,2017,8,Feminino,6
Alagoas,Homicidio doloso,2017,8,Masculino,130
Alagoas,Homicidio doloso,2017,8,Nao informado,0
Alagoas,Homicidio doloso,2017,9,Feminino,15
Alagoas,Homicidio doloso,2017,9,Masculino,122
Alagoas,Homicidio doloso,2017,9,Nao informado,0
Alagoas,Homicidio doloso,2017,10,Feminino,7
Alagoas,Homicidio doloso,2017,10,Masculino,139
Alagoas,Homicidio doloso,2017,10,Nao informado,0
Alagoas,Homicidio doloso,2017,11,Feminino,12
Alagoas,Homicidio doloso,2017,11,Masculino,120
Alagoas,Homicidio doloso,2017,11,Nao informado,0
Alagoas,Homicidio doloso,2017,12,Feminino,5
Alagoas,Homicidio doloso,2017,12,Masculino,140
Alagoas,Homicidio doloso,2017,12,Nao informado,0
Alagoas,Lesao corporal seguida de morte,2017,1,Feminino,1
Alagoas,Lesao corporal seguida de morte,2017,1,Masculino,2
Alagoas,Lesao corporal seguida de morte,2017,1,Nao informado,0
Alagoas,Lesao corporal seguida de morte,2017,2,Feminino,0
Alagoas,Lesao corporal seguida de morte,2017,2,Masculino,5
Alagoas,Lesao corporal seguida de morte,2017,2,Nao informado,0
Alagoas,Lesao corporal seguida de morte,2017,3,Feminino,0
Alagoas,Lesao corporal seguida de morte,2017,3,Masculino,1
Alagoas,Lesao corporal seguida de morte,2017,3,Nao informado,0
Alagoas,Lesao corporal seguida de morte,2017,4,Feminino,2
Alagoas,Lesao corporal seguida de morte,2017,4,Masculino,0
Alagoas,Lesao corporal seguida de morte,2017,4,Nao informado,0
Alagoas,Lesao corporal seguida de morte,2017,5,Feminino,0
Alagoas,Lesao corporal seguida de morte,2017,5,Masculino,2
Alagoas,Lesao corporal seguida de morte,2017,5,Nao informado,0
Alagoas,Lesao corporal seguida de morte,2017,6,Feminino,0
Alagoas,Lesao corporal seguida de morte,2017,6,Masculino,0
Alagoas,Lesao corporal seguida de morte,2017,6,Nao informado,0
Alagoas,Lesao corporal seguida de morte,2017,7,Feminino,0
Alagoas,Lesao corporal seguida de morte,2017,7,Masculino,1
Alagoas,Lesao corporal seguida de morte,2017,7,Nao informado,0
Alagoas,Lesao corporal seguida de morte,2017,8,Feminino,0
Alagoas,Lesao corporal seguida de morte,2017,8,Masculino,0
Alagoas,Lesao corporal seguida de morte,2017,8,Nao informado,0
Alagoas,Lesao corporal seguida de morte,2017,9,Feminino,0
Alagoas,Lesao corporal seguida de morte,2017,9,Masculino,2
Alagoas,Lesao corporal seguida de morte,2017,9,Nao informado,0
Alagoas,Lesao corporal seguida de morte,2017,10,Feminino,0
Alagoas,Lesao corporal seguida de morte,2017,10,Masculino,0
Alagoas,Lesao corporal seguida de morte,2017,10,Nao informado,0
Alagoas,Lesao corporal seguida de morte,2017,11,Feminino,0
Alagoas,Lesao corporal seguida de morte,2017,11,Masculino,2
Alagoas,Lesao corporal seguida de morte,2017,11,Nao informado,0
Alagoas,Lesao corporal seguida de morte,2017,12,Feminino,0
Alagoas,Lesao corporal seguida de morte,2017,12,Masculino,1
Alagoas,Lesao corporal seguida de morte,2017,12,Nao informado,0
Alagoas,Roubo seguido de morte (latrocinio),2017,1,Feminino,2
Alagoas,Roubo seguido de morte (latrocinio),2017,1,Masculino,5
Alagoas,Roubo seguido de morte (latrocinio),2017,1,Nao informado,0
Alagoas,Roubo seguido de morte (latrocinio),2017,2,Feminino,1
Alagoas,Roubo seguido de morte (latrocinio),2017,2,Masculino,5
Alagoas,Roubo seguido de morte (latrocinio),2017,2,Nao informado,0
Alagoas,Roubo seguido de morte (latrocinio),2017,3,Feminino,1
Alagoas,Roubo seguido de morte (latrocinio),2017,3,Masculino,3
Alagoas,Roubo seguido de morte (latrocinio),2017,3,Nao informado,0
Alagoas,Roubo seguido de morte (latrocinio),2017,4,Feminino,0
Alagoas,Roubo seguido de morte (latrocinio),2017,4,Masculino,4
Alagoas,Roubo seguido de morte (latrocinio),2017,4,Nao informado,0
Alagoas,Roubo seguido de morte (latrocinio),2017,5,Feminino,1
Alagoas,Roubo seguido de morte (latrocinio),2017,5,Masculino,3
Alagoas,Roubo seguido de morte (latrocinio),2017,5,Nao informado,0
Alagoas,Roubo seguido de morte (latrocinio),2017,6,Feminino,0
Alagoas,Roubo seguido de morte (latrocinio),2017,6,Masculino,6
Alagoas,Roubo seguido de morte (latrocinio),2017,6,Nao informado,0
Alagoas,Roubo seguido de morte (latrocinio),2017,7,Feminino,0
Alagoas,Roubo seguido de morte (latrocinio),2017,7,Masculino,1
Alagoas,Roubo seguido de morte (latrocinio),2017,7,Nao informado,0
Alagoas,Roubo seguido de morte (latrocinio),2017,8,Feminino,0
Alagoas,Roubo seguido de morte (latrocinio),2017,8,Masculino,8
Alagoas,Roubo seguido de morte (latrocinio),2017,8,Nao informado,0
Alagoas,Roubo seguido de morte (latrocinio),2017,9,Feminino,0
Alagoas,Roubo seguido de morte (latrocinio),2017,9,Masculino,6
Alagoas,Roubo seguido de morte (latrocinio),2017,9,Nao informado,0
Alagoas,Roubo seguido de morte (latrocinio),2017,10,Feminino,0
Alagoas,Roubo seguido de morte (latrocinio),2017,10,Masculino,3
Alagoas,Roubo seguido de morte (latrocinio),2017,10,Nao informado,0
Alagoas,Roubo seguido de morte (latrocinio),2017,11,Feminino,0
Alagoas,Roubo seguido de morte (latrocinio),2017,11,Masculino,6
Alagoas,Roubo seguido de morte (latrocinio),2017,11,Nao informado,0
Alagoas,Roubo seguido de morte (latrocinio),2017,12,Feminino,0
Alagoas,Roubo seguido de morte (latrocinio),2017,12,Masculino,4
Alagoas,Roubo seguido de morte (latrocinio),2017,12,Nao informado,0
Amapa,Homicidio doloso,2017,1,Masculino,19
Amapa,Homicidio doloso,2017,2,Masculino,13
Amapa,Homicidio doloso,2017,3,Feminino,3
Amapa,Homicidio doloso,2017,3,Masculino,20
Amapa,Homicidio doloso,2017,4,Feminino,3
Amapa,Homicidio doloso,2017,4,Masculino,20
Amapa,Homicidio doloso,2017,5,Masculino,9
Amapa,Homicidio doloso,2017,6,Feminino,1
Amapa,Homicidio doloso,2017,6,Masculino,22
Amapa,Homicidio doloso,2017,7,Feminino,2
Amapa,Homicidio doloso,2017,7,Masculino,19
Amapa,Homicidio doloso,2017,8,Feminino,2
Amapa,Homicidio doloso,2017,8,Masculino,34
Amapa,Homicidio doloso,2017,9,Feminino,4
Amapa,Homicidio doloso,2017,9,Masculino,26
Amapa,Homicidio doloso,2017,10,Feminino,4
Amapa,Homicidio doloso,2017,10,Masculino,31
Amapa,Homicidio doloso,2017,11,Feminino,3
Amapa,Homicidio doloso,2017,11,Masculino,24
Amapa,Homicidio doloso,2017,12,Feminino,1
Amapa,Homicidio doloso,2017,12,Masculino,14
Amapa,Lesao corporal seguida de morte,2017,1,Masculino,4
Amapa,Lesao corporal seguida de morte,2017,3,Masculino,1
Amapa,Lesao corporal seguida de morte,2017,4,Masculino,2
Amapa,Lesao corporal seguida de morte,2017,5,Nao informado,3
Amapa,Lesao corporal seguida de morte,2017,8,Masculino,1
Amapa,Lesao corporal seguida de morte,2017,9,Masculino,4
Amapa,Lesao corporal seguida de morte,2017,11,Masculino,1
Amapa,Lesao corporal seguida de morte,2017,12,Masculino,4
Amapa,Roubo seguido de morte (latrocinio),2017,1,Masculino,2
Amapa,Roubo seguido de morte (latrocinio),2017,2,Feminino,2
Amapa,Roubo seguido de morte (latrocinio),2017,3,Masculino,1
Amapa,Roubo seguido de morte (latrocinio),2017,4,Masculino,3
Amapa,Roubo seguido de morte (latrocinio),2017,5,Masculino,5
Amapa,Roubo seguido de morte (latrocinio),2017,6,Feminino,1
Amapa,Roubo seguido de morte (latrocinio),2017,6,Masculino,1
Amapa,Roubo seguido de morte (latrocinio),2017,7,Masculino,1
Amapa,Roubo seguido de morte (latrocinio),2017,8,Masculino,1
Amapa,Roubo seguido de morte (latrocinio),2017,10,Masculino,1
Amapa,Roubo seguido de morte (latrocinio),2017,11,Feminino,1
Amapa,Roubo seguido de morte (latrocinio),2017,11,Masculino,2
Amapa,Roubo seguido de morte (latrocinio),2017,12,Masculino,1
Amazonas,Homicidio doloso,2017,1,Feminino,4
Amazonas,Homicidio doloso,2017,1,Masculino,91
Amazonas,Homicidio doloso,2017,1,Nao informado,0
Amazonas,Homicidio doloso,2017,2,Feminino,6
Amazonas,Homicidio doloso,2017,2,Masculino,73
Amazonas,Homicidio doloso,2017,2,Nao informado,0
Amazonas,Homicidio doloso,2017,3,Feminino,7
Amazonas,Homicidio doloso,2017,3,Masculino,82
Amazonas,Homicidio doloso,2017,3,Nao informado,0
Amazonas,Homicidio doloso,2017,4,Feminino,4
Amazonas,Homicidio doloso,2017,4,Masculino,97
Amazonas,Homicidio doloso,2017,4,Nao informado,0
Amazonas,Homicidio doloso,2017,5,Feminino,7
Amazonas,Homicidio doloso,2017,5,Masculino,87
Amazonas,Homicidio doloso,2017,5,Nao informado,0
Amazonas,Homicidio doloso,2017,6,Feminino,7
Amazonas,Homicidio doloso,2017,6,Masculino,111
Amazonas,Homicidio doloso,2017,6,Nao informado,0
Amazonas,Homicidio doloso,2017,7,Feminino,11
Amazonas,Homicidio doloso,2017,7,Masculino,105
Amazonas,Homicidio doloso,2017,7,Nao informado,0
Amazonas,Homicidio doloso,2017,8,Feminino,9
Amazonas,Homicidio doloso,2017,8,Masculino,118
Amazonas,Homicidio doloso,2017,8,Nao informado,0
Amazonas,Homicidio doloso,2017,9,Feminino,6
Amazonas,Homicidio doloso,2017,9,Masculino,74
Amazonas,Homicidio doloso,2017,9,Nao informado,0
Amazonas,Homicidio doloso,2017,10,Feminino,4
Amazonas,Homicidio doloso,2017,10,Masculino,61
Amazonas,Homicidio doloso,2017,10,Nao informado,3
Amazonas,Homicidio doloso,2017,11,Feminino,5
Amazonas,Homicidio doloso,2017,11,Masculino,76
Amazonas,Homicidio doloso,2017,11,Nao informado,0
Amazonas,Homicidio doloso,2017,12,Feminino,4
Amazonas,Homicidio doloso,2017,12,Masculino,82
Amazonas,Homicidio doloso,2017,12,Nao informado,1
Amazonas,Lesao corporal seguida de morte,2017,1,Feminino,0
Amazonas,Lesao corporal seguida de morte,2017,1,Masculino,2
Amazonas,Lesao corporal seguida de morte,2017,1,Nao informado,0
Amazonas,Lesao corporal seguida de morte,2017,2,Feminino,1
Amazonas,Lesao corporal seguida de morte,2017,2,Masculino,1
Amazonas,Lesao corporal seguida de morte,2017,2,Nao informado,0
Amazonas,Lesao corporal seguida de morte,2017,3,Feminino,0
Amazonas,Lesao corporal seguida de morte,2017,3,Masculino,3
Amazonas,Lesao corporal seguida de morte,2017,3,Nao informado,0
Amazonas,Lesao corporal seguida de morte,2017,4,Feminino,0
Amazonas,Lesao corporal seguida de morte,2017,4,Masculino,3
Amazonas,Lesao corporal seguida de morte,2017,4,Nao informado,1
Amazonas,Lesao corporal seguida de morte,2017,5,Feminino,0
Amazonas,Lesao corporal seguida de morte,2017,5,Masculino,5
Amazonas,Lesao corporal seguida de morte,2017,5,Nao informado,0
Amazonas,Lesao corporal seguida de morte,2017,6,Feminino,2
Amazonas,Lesao corporal seguida de morte,2017,6,Masculino,5
Amazonas,Lesao corporal seguida de morte,2017,6,Nao informado,0
Amazonas,Lesao corporal seguida de morte,2017,7,Feminino,0
Amazonas,Lesao corporal seguida de morte,2017,7,Masculino,6
Amazonas,Lesao corporal seguida de morte,2017,7,Nao informado,0
Amazonas,Lesao corporal seguida de morte,2017,8,Feminino,0
Amazonas,Lesao corporal seguida de morte,2017,8,Masculino,1
Amazonas,Lesao corporal seguida de morte,2017,8,Nao informado,0
Amazonas,Lesao corporal seguida de morte,2017,9,Feminino,0
Amazonas,Lesao corporal seguida de morte,2017,9,Masculino,1
Amazonas,Lesao corporal seguida de morte,2017,9,Nao informado,0
Amazonas,Lesao corporal seguida de morte,2017,10,Feminino,0
Amazonas,Lesao corporal seguida de morte,2017,10,Masculino,4
Amazonas,Lesao corporal seguida de morte,2017,10,Nao informado,0
Amazonas,Lesao corporal seguida de morte,2017,11,Feminino,0
Amazonas,Lesao corporal seguida de morte,2017,11,Masculino,3
Amazonas,Lesao corporal seguida de morte,2017,11,Nao informado,0
Amazonas,Lesao corporal seguida de morte,2017,12,Feminino,0
Amazonas,Lesao corporal seguida de morte,2017,12,Masculino,1
Amazonas,Lesao corporal seguida de morte,2017,12,Nao informado,0
Amazonas,Roubo seguido de morte (latrocinio),2017,1,Feminino,1
Amazonas,Roubo seguido de morte (latrocinio),2017,1,Masculino,3
Amazonas,Roubo seguido de morte (latrocinio),2017,1,Nao informado,0
Amazonas,Roubo seguido de morte (latrocinio),2017,2,Feminino,2
Amazonas,Roubo seguido de morte (latrocinio),2017,2,Masculino,3
Amazonas,Roubo seguido de morte (latrocinio),2017,2,Nao informado,1
Amazonas,Roubo seguido de morte (latrocinio),2017,3,Feminino,1
Amazonas,Roubo seguido de morte (latrocinio),2017,3,Masculino,7
Amazonas,Roubo seguido de morte (latrocinio),2017,3,Nao informado,0
Amazonas,Roubo seguido de morte (latrocinio),2017,4,Feminino,0
Amazonas,Roubo seguido de morte (latrocinio),2017,4,Masculino,9
Amazonas,Roubo seguido de morte (latrocinio),2017,4,Nao informado,0
Amazonas,Roubo seguido de morte (latrocinio),2017,5,Feminino,0
Amazonas,Roubo seguido de morte (latrocinio),2017,5,Masculino,11
Amazonas,Roubo seguido de morte (latrocinio),2017,5,Nao informado,0
Amazonas,Roubo seguido de morte (latrocinio),2017,6,Feminino,0
Amazonas,Roubo seguido de morte (latrocinio),2017,6,Masculino,2
Amazonas,Roubo seguido de morte (latrocinio),2017,6,Nao informado,0
Amazonas,Roubo seguido de morte (latrocinio),2017,7,Feminino,0
Amazonas,Roubo seguido de morte (latrocinio),2017,7,Masculino,5
Amazonas,Roubo seguido de morte (latrocinio),2017,7,Nao informado,0
Amazonas,Roubo seguido de morte (latrocinio),2017,8,Feminino,0
Amazonas,Roubo seguido de morte (latrocinio),2017,8,Masculino,3
Amazonas,Roubo seguido de morte (latrocinio),2017,8,Nao informado,0
Amazonas,Roubo seguido de morte (latrocinio),2017,9,Feminino,1
Amazonas,Roubo seguido de morte (latrocinio),2017,9,Masculino,3
Amazonas,Roubo seguido de morte (latrocinio),2017,9,Nao informado,0
Amazonas,Roubo seguido de morte (latrocinio),2017,10,Feminino,1
Amazonas,Roubo seguido de morte (latrocinio),2017,10,Masculino,7
Amazonas,Roubo seguido de morte (latrocinio),2017,10,Nao informado,0
Amazonas,Roubo seguido de morte (latrocinio),2017,11,Feminino,0
Amazonas,Roubo seguido de morte (latrocinio),2017,11,Masculino,8
Amazonas,Roubo seguido de morte (latrocinio),2017,11,Nao informado,0
Amazonas,Roubo seguido de morte (latrocinio),2017,12,Feminino,2
Amazonas,Roubo seguido de morte (latrocinio),2017,12,Masculino,7
Amazonas,Roubo seguido de morte (latrocinio),2017,12,Nao informado,0
Bahia,Homicidio doloso,2017,1,Feminino,51
Bahia,Homicidio doloso,2017,1,Masculino,580
Bahia,Homicidio doloso,2017,1,Nao informado,5
Bahia,Homicidio doloso,2017,2,Feminino,35
Bahia,Homicidio doloso,2017,2,Masculino,497
Bahia,Homicidio doloso,2017,2,Nao informado,2
Bahia,Homicidio doloso,2017,3,Feminino,45
Bahia,Homicidio doloso,2017,3,Masculino,542
Bahia,Homicidio doloso,2017,3,Nao informado,5
Bahia,Homicidio doloso,2017,4,Feminino,48
Bahia,Homicidio doloso,2017,4,Masculino,476
Bahia,Homicidio doloso,2017,4,Nao informado,6
Bahia,Homicidio doloso,2017,5,Feminino,33
Bahia,Homicidio doloso,2017,5,Masculino,464
Bahia,Homicidio doloso,2017,5,Nao informado,4
Bahia,Homicidio doloso,2017,6,Feminino,38
Bahia,Homicidio doloso,2017,6,Masculino,418
Bahia,Homicidio doloso,2017,6,Nao informado,4
Bahia,Homicidio doloso,2017,7,Feminino,31
Bahia,Homicidio doloso,2017,7,Masculino,434
Bahia,Homicidio doloso,2017,7,Nao informado,6
Bahia,Homicidio doloso,2017,8,Feminino,34
Bahia,Homicidio doloso,2017,8,Masculino,438
Bahia,Homicidio doloso,2017,8,Nao informado,4
Bahia,Homicidio doloso,2017,9,Feminino,33
Bahia,Homicidio doloso,2017,9,Masculino,424
Bahia,Homicidio doloso,2017,9,Nao informado,2
Bahia,Homicidio doloso,2017,10,Feminino,56
Bahia,Homicidio doloso,2017,10,Masculino,450
Bahia,Homicidio doloso,2017,10,Nao informado,1
Bahia,Homicidio doloso,2017,11,Feminino,35
Bahia,Homicidio doloso,2017,11,Masculino,468
Bahia,Homicidio doloso,2017,11,Nao informado,5
Bahia,Homicidio doloso,2017,12,Feminino,43
Bahia,Homicidio doloso,2017,12,Masculino,485
Bahia,Homicidio doloso,2017,12,Nao informado,3
Bahia,Lesao corporal seguida de morte,2017,1,Feminino,0
Bahia,Lesao corporal seguida de morte,2017,1,Masculino,5
Bahia,Lesao corporal seguida de morte,2017,1,Nao informado,0
Bahia,Lesao corporal seguida de morte,2017,2,Feminino,1
Bahia,Lesao corporal seguida de morte,2017,2,Masculino,3
Bahia,Lesao corporal seguida de morte,2017,2,Nao informado,0
Bahia,Lesao corporal seguida de morte,2017,3,Feminino,0
Bahia,Lesao corporal seguida de morte,2017,3,Masculino,2
Bahia,Lesao corporal seguida de morte,2017,3,Nao informado,0
Bahia,Lesao corporal seguida de morte,2017,4,Feminino,1
Bahia,Lesao corporal seguida de morte,2017,4,Masculino,5
Bahia,Lesao corporal seguida de morte,2017,4,Nao informado,0
Bahia,Lesao corporal seguida de morte,2017,5,Feminino,0
Bahia,Lesao corporal seguida de morte,2017,5,Masculino,3
Bahia,Lesao corporal seguida de morte,2017,5,Nao informado,0
Bahia,Lesao corporal seguida de morte,2017,6,Feminino,0
Bahia,Lesao corporal seguida de morte,2017,6,Masculino,6
Bahia,Lesao corporal seguida de morte,2017,6,Nao informado,0
Bahia,Lesao corporal seguida de morte,2017,7,Feminino,2
Bahia,Lesao corporal seguida de morte,2017,7,Masculino,7
Bahia,Lesao corporal seguida de morte,2017,7,Nao informado,0
Bahia,Lesao corporal seguida de morte,2017,8,Feminino,0
Bahia,Lesao corporal seguida de morte,2017,8,Masculino,7
Bahia,Lesao corporal seguida de morte,2017,8,Nao informado,0
Bahia,Lesao corporal seguida de morte,2017,9,Feminino,2
Bahia,Lesao corporal seguida de morte,2017,9,Masculino,2
Bahia,Lesao corporal seguida de morte,2017,9,Nao informado,0
Bahia,Lesao corporal seguida de morte,2017,10,Feminino,4
Bahia,Lesao corporal seguida de morte,2017,10,Masculino,5
Bahia,Lesao corporal seguida de morte,2017,10,Nao informado,0
Bahia,Lesao corporal seguida de morte,2017,11,Feminino,0
Bahia,Lesao corporal seguida de morte,2017,11,Masculino,7
Bahia,Lesao corporal seguida de morte,2017,11,Nao informado,0
Bahia,Lesao corporal seguida de morte,2017,12,Feminino,0
Bahia,Lesao corporal seguida de morte,2017,12,Masculino,6
Bahia,Lesao corporal seguida de morte,2017,12,Nao informado,0
Bahia,Roubo seguido de morte (latrocinio),2017,1,Feminino,0
Bahia,Roubo seguido de morte (latrocinio),2017,1,Masculino,15
Bahia,Roubo seguido de morte (latrocinio),2017,1,Nao informado,0
Bahia,Roubo seguido de morte (latrocinio),2017,2,Feminino,0
Bahia,Roubo seguido de morte (latrocinio),2017,2,Masculino,12
Bahia,Roubo seguido de morte (latrocinio),2017,2,Nao informado,0
Bahia,Roubo seguido de morte (latrocinio),2017,3,Feminino,2
Bahia,Roubo seguido de morte (latrocinio),2017,3,Masculino,21
Bahia,Roubo seguido de morte (latrocinio),2017,3,Nao informado,0
Bahia,Roubo seguido de morte (latrocinio),2017,4,Feminino,2
Bahia,Roubo seguido de morte (latrocinio),2017,4,Masculino,11
Bahia,Roubo seguido de morte (latrocinio),2017,4,Nao informado,0
Bahia,Roubo seguido de morte (latrocinio),2017,5,Feminino,1
Bahia,Roubo seguido de morte (latrocinio),2017,5,Masculino,17
Bahia,Roubo seguido de morte (latrocinio),2017,5,Nao informado,0
Bahia,Roubo seguido de morte (latrocinio),2017,6,Feminino,3
Bahia,Roubo seguido de morte (latrocinio),2017,6,Masculino,13
Bahia,Roubo seguido de morte (latrocinio),2017,6,Nao informado,0
Bahia,Roubo seguido de morte (latrocinio),2017,7,Feminino,1
Bahia,Roubo seguido de morte (latrocinio),2017,7,Masculino,13
Bahia,Roubo seguido de morte (latrocinio),2017,7,Nao informado,0
Bahia,Roubo seguido de morte (latrocinio),2017,8,Feminino,1
Bahia,Roubo seguido de morte (latrocinio),2017,8,Masculino,9
Bahia,Roubo seguido de morte (latrocinio),2017,8,Nao informado,0
Bahia,Roubo seguido de morte (latrocinio),2017,9,Feminino,0
Bahia,Roubo seguido de morte (latrocinio),2017,9,Masculino,21
Bahia,Roubo seguido de morte (latrocinio),2017,9,Nao informado,0
Bahia,Roubo seguido de morte (latrocinio),2017,10,Feminino,0
Bahia,Roubo seguido de morte (latrocinio),2017,10,Masculino,10
