uf,tipo_crime,ano,mes,quantidade_ocorrencias
Rio Grande do Sul,Tentativa de homicídio,2018,9,222
Rio Grande do Sul,Estupro,2018,10,448
Rio Grande do Sul,Furto de veículo,2018,10,1236
Rio Grande do Sul,Homicídio doloso,2018,10,161
Rio Grande do Sul,Lesão corporal seguida de morte,2018,10,2
Rio Grande do Sul,Roubo a instituição financeira,2018,10,7
Rio Grande do Sul,Roubo de carga,2018,10,36
Rio Grande do Sul,Roubo de veículo,2018,10,1367
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2018,10,5
Rio Grande do Sul,Tentativa de homicídio,2018,10,246
Rio Grande do Sul,Estupro,2018,11,379
Rio Grande do Sul,Furto de veículo,2018,11,1044
Rio Grande do Sul,Homicídio doloso,2018,11,176
Rio Grande do Sul,Lesão corporal seguida de morte,2018,11,0
Rio Grande do Sul,Roubo a instituição financeira,2018,11,10
Rio Grande do Sul,Roubo de carga,2018,11,34
Rio Grande do Sul,Roubo de veículo,2018,11,1206
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2018,11,8
Rio Grande do Sul,Tentativa de homicídio,2018,11,228
Rio Grande do Sul,Estupro,2018,12,473
Rio Grande do Sul,Furto de veículo,2018,12,1015
Rio Grande do Sul,Homicídio doloso,2018,12,152
Rio Grande do Sul,Lesão corporal seguida de morte,2018,12,3
Rio Grande do Sul,Roubo a instituição financeira,2018,12,8
Rio Grande do Sul,Roubo de carga,2018,12,39
Rio Grande do Sul,Roubo de veículo,2018,12,1004
Rio Grande do Sul,Roubo seguido de morte (latrocínio),2018,12,8
Rio Grande do Sul,Tentativa de homicídio,2018,12,244
Rondônia,Estupro,2018,1,84
Rondônia,Furto de veículo,2018,1,210
Rondônia,Homicídio doloso,2018,1,45
Rondônia,Lesão corporal seguida de morte,2018,1,0
Rondônia,Roubo a instituição financeira,2018,1,0
Rondônia,Roubo de carga,2018,1,0
Rondônia,Roubo de veículo,2018,1,133
Rondônia,Roubo seguido de morte (latrocínio),2018,1,2
Rondônia,Tentativa de homicídio,2018,1,73
Rondônia,Estupro,2018,2,59
Rondônia,Furto de veículo,2018,2,219
Rondônia,Homicídio doloso,2018,2,26
Rondônia,Lesão corporal seguida de morte,2018,2,0
Rondônia,Roubo a instituição financeira,2018,2,0
Rondônia,Roubo de carga,2018,2,0
Rondônia,Roubo de veículo,2018,2,123
Rondônia,Roubo seguido de morte (latrocínio),2018,2,2
Rondônia,Tentativa de homicídio,2018,2,47
Rondônia,Estupro,2018,3,78
Rondônia,Furto de veículo,2018,3,184
Rondônia,Homicídio doloso,2018,3,43
Rondônia,Lesão corporal seguida de morte,2018,3,0
Rondônia,Roubo a instituição financeira,2018,3,0
Rondônia,Roubo de carga,2018,3,0
Rondônia,Roubo de veículo,2018,3,146
Rondônia,Roubo seguido de morte (latrocínio),2018,3,2
Rondônia,Tentativa de homicídio,2018,3,57
Rondônia,Estupro,2018,4,89
Rondônia,Furto de veículo,2018,4,221
Rondônia,Homicídio doloso,2018,4,39
Rondônia,Lesão corporal seguida de morte,2018,4,0
Rondônia,Roubo a instituição financeira,2018,4,0
Rondônia,Roubo de carga,2018,4,0
Rondônia,Roubo de veículo,2018,4,139
Rondônia,Roubo seguido de morte (latrocínio),2018,4,2
Rondônia,Tentativa de homicídio,2018,4,59
Rondônia,Estupro,2018,5,75
Rondônia,Furto de veículo,2018,5,197
Rondônia,Homicídio doloso,2018,5,33
Rondônia,Lesão corporal seguida de morte,2018,5,0
Rondônia,Roubo a instituição financeira,2018,5,0
Rondônia,Roubo de carga,2018,5,0
Rondônia,Roubo de veículo,2018,5,121
Rondônia,Roubo seguido de morte (latrocínio),2018,5,1
Rondônia,Tentativa de homicídio,2018,5,67
Rondônia,Estupro,2018,6,72
Rondônia,Furto de veículo,2018,6,200
Rondônia,Homicídio doloso,2018,6,29
Rondônia,Lesão corporal seguida de morte,2018,6,0
Rondônia,Roubo a instituição financeira,2018,6,0
Rondônia,Roubo de carga,2018,6,0
Rondônia,Roubo de veículo,2018,6,112
Rondônia,Roubo seguido de morte (latrocínio),2018,6,2
Rondônia,Tentativa de homicídio,2018,6,60
Rondônia,Estupro,2018,7,83
Rondônia,Furto de veículo,2018,7,186
Rondônia,Homicídio doloso,2018,7,36
Rondônia,Lesão corporal seguida de morte,2018,7,0
Rondônia,Roubo a instituição financeira,2018,7,0
Rondônia,Roubo de carga,2018,7,0
Rondônia,Roubo de veículo,2018,7,152
Rondônia,Roubo seguido de morte (latrocínio),2018,7,0
Rondônia,Tentativa de homicídio,2018,7,60
Rondônia,Estupro,2018,8,89
Rondônia,Furto de veículo,2018,8,196
Rondônia,Homicídio doloso,2018,8,32
Rondônia,Lesão corporal seguida de morte,2018,8,0
Rondônia,Roubo a instituição financeira,2018,8,0
Rondônia,Roubo de carga,2018,8,0
Rondônia,Roubo de veículo,2018,8,143
Rondônia,Roubo seguido de morte (latrocínio),2018,8,3
Rondônia,Tentativa de homicídio,2018,8,64
Rondônia,Estupro,2018,9,109
Rondônia,Furto de veículo,2018,9,215
Rondônia,Homicídio doloso,2018,9,36
Rondônia,Lesão corporal seguida de morte,2018,9,0
Rondônia,Roubo a instituição financeira,2018,9,0
Rondônia,Roubo de carga,2018,9,0
Rondônia,Roubo de veículo,2018,9,162
Rondônia,Roubo seguido de morte (latrocínio),2018,9,0
Rondônia,Tentativa de homicídio,2018,9,63
Rondônia,Estupro,2018,10,104
Rondônia,Furto de veículo,2018,10,257
Rondônia,Homicídio doloso,2018,10,27
Rondônia,Lesão corporal seguida de morte,2018,10,0
Rondônia,Roubo a instituição financeira,2018,10,0
Rondônia,Roubo de carga,2018,10,0
Rondônia,Roubo de veículo,2018,10,164
Rondônia,Roubo seguido de morte (latrocínio),2018,10,0
Rondônia,Tentativa de homicídio,2018,10,67
Rondônia,Estupro,2018,11,94
Rondônia,Furto de veículo,2018,11,230
Rondônia,Homicídio doloso,2018,11,28
Rondônia,Lesão corporal seguida de morte,2018,11,0
Rondônia,Roubo a instituição financeira,2018,11,0
Rondônia,Roubo de carga,2018,11,0
Rondônia,Roubo de veículo,2018,11,177
Rondônia,Roubo seguido de morte (latrocínio),2018,11,1
Rondônia,Tentativa de homicídio,2018,11,68
Rondônia,Estupro,2018,12,88
Rondônia,Furto de veículo,2018,12,198
Rondônia,Homicídio doloso,2018,12,34
Rondônia,Lesão corporal seguida de morte,2018,12,0
Rondônia,Roubo a instituição financeira,2018,12,0
Rondônia,Roubo de carga,2018,12,0
Rondônia,Roubo de veículo,2018,12,152
Rondônia,Roubo seguido de morte (latrocínio),2018,12,1
Rondônia,Tentativa de homicídio,2018,12,50
Roraima,Estupro,2018,1,20
Roraima,Furto de veículo,2018,1,62
Roraima,Homicídio doloso,2018,1,27
Roraima,Lesão corporal seguida de morte,2018,1,0
Roraima,Roubo a instituição financeira,2018,1,0
Roraima,Roubo de carga,2018,1,0
Roraima,Roubo de veículo,2018,1,61
Roraima,Roubo seguido de morte (latrocínio),2018,1,0
Roraima,Tentativa de homicídio,2018,1,14
Roraima,Estupro,2018,2,22
Roraima,Furto de veículo,2018,2,58
Roraima,Homicídio doloso,2018,2,9
Roraima,Lesão corporal seguida de morte,2018,2,2
Roraima,Roubo a instituição financeira,2018,2,0
Roraima,Roubo de carga,2018,2,0
Roraima,Roubo de veículo,2018,2,31
Roraima,Roubo seguido de morte (latrocínio),2018,2,2
Roraima,Tentativa de homicídio,2018,2,8
Roraima,Estupro,2018,3,20
Roraima,Furto de veículo,2018,3,60
Roraima,Homicídio doloso,2018,3,33
Roraima,Lesão corporal seguida de morte,2018,3,0
Roraima,Roubo a instituição financeira,2018,3,0
Roraima,Roubo de carga,2018,3,0
Roraima,Roubo de veículo,2018,3,33
Roraima,Roubo seguido de morte (latrocínio),2018,3,1
Roraima,Tentativa de homicídio,2018,3,10
Roraima,Estupro,2018,4,17
Roraima,Furto de veículo,2018,4,57
Roraima,Homicídio doloso,2018,4,28
Roraima,Lesão corporal seguida de morte,2018,4,0
Roraima,Roubo a instituição financeira,2018,4,0
Roraima,Roubo de carga,2018,4,0
Roraima,Roubo de veículo,2018,4,37
Roraima,Roubo seguido de morte (latrocínio),2018,4,0
Roraima,Tentativa de homicídio,2018,4,11
Roraima,Estupro,2018,5,23
Roraima,Furto de veículo,2018,5,62
Roraima,Homicídio doloso,2018,5,23
Roraima,Lesão corporal seguida de morte,2018,5,0
Roraima,Roubo a instituição financeira,2018,5,0
Roraima,Roubo de carga,2018,5,0
Roraima,Roubo de veículo,2018,5,57
Roraima,Roubo seguido de morte (latrocínio),2018,5,0
Roraima,Tentativa de homicídio,2018,5,18
Roraima,Estupro,2018,6,22
Roraima,Furto de veículo,2018,6,59
Roraima,Homicídio doloso,2018,6,18
Roraima,Lesão corporal seguida de morte,2018,6,0
Roraima,Roubo a instituição financeira,2018,6,0
Roraima,Roubo de carga,2018,6,0
Roraima,Roubo de veículo,2018,6,64
Roraima,Roubo seguido de morte (latrocínio),2018,6,1
Roraima,Tentativa de homicídio,2018,6,23
Roraima,Estupro,2018,7,20
Roraima,Furto de veículo,2018,7,57
Roraima,Homicídio doloso,2018,7,23
Roraima,Lesão corporal seguida de morte,2018,7,1
Roraima,Roubo a instituição financeira,2018,7,0
Roraima,Roubo de carga,2018,7,0
Roraima,Roubo de veículo,2018,7,44
Roraima,Roubo seguido de morte (latrocínio),2018,7,0
Roraima,Tentativa de homicídio,2018,7,13
Roraima,Estupro,2018,8,18
Roraima,Furto de veículo,2018,8,54
Roraima,Homicídio doloso,2018,8,21
Roraima,Lesão corporal seguida de morte,2018,8,0
Roraima,Roubo a instituição financeira,2018,8,1
Roraima,Roubo de carga,2018,8,0
Roraima,Roubo de veículo,2018,8,30
Roraima,Roubo seguido de morte (latrocínio),2018,8,1
Roraima,Tentativa de homicídio,2018,8,18
Roraima,Estupro,2018,9,27
Roraima,Furto de veículo,2018,9,46
Roraima,Homicídio doloso,2018,9,49
Roraima,Lesão corporal seguida de morte,2018,9,2
Roraima,Roubo a instituição financeira,2018,9,4
Roraima,Roubo de carga,2018,9,0
Roraima,Roubo de veículo,2018,9,35
Roraima,Roubo seguido de morte (latrocínio),2018,9,2
Roraima,Tentativa de homicídio,2018,9,7
Roraima,Estupro,2018,10,18
Roraima,Furto de veículo,2018,10,49
Roraima,Homicídio doloso,2018,10,37
Roraima,Lesão corporal seguida de morte,2018,10,1
Roraima,Roubo a instituição financeira,2018,10,1
Roraima,Roubo de carga,2018,10,0
Roraima,Roubo de veículo,2018,10,45
Roraima,Roubo seguido de morte (latrocínio),2018,10,3
Roraima,Tentativa de homicídio,2018,10,21
Roraima,Estupro,2018,11,7
Roraima,Furto de veículo,2018,11,32
Roraima,Homicídio doloso,2018,11,28
Roraima,Lesão corporal seguida de morte,2018,11,0
Roraima,Roubo a instituição financeira,2018,11,0
Roraima,Roubo de carga,2018,11,0
Roraima,Roubo de veículo,2018,11,36
Roraima,Roubo seguido de morte (latrocínio),2018,11,2
Roraima,Tentativa de homicídio,2018,11,3
Roraima,Estupro,2018,12,11
Roraima,Furto de veículo,2018,12,40
Roraima,Homicídio doloso,2018,12,34
Roraima,Lesão corporal seguida de morte,2018,12,1
Roraima,Roubo a instituição financeira,2018,12,0
Roraima,Roubo de carga,2018,12,0
Roraima,Roubo de veículo,2018,12,56
Roraima,Roubo seguido de morte (latrocínio),2018,12,1
Roraima,Tentativa de homicídio,2018,12,3
Santa Catarina,Estupro,2018,1,94
Santa Catarina,Furto de veículo,2018,1,903
Santa Catarina,Homicídio doloso,2018,1,86
Santa Catarina,Lesão corporal seguida de morte,2018,1,4
Santa Catarina,Roubo a instituição financeira,2018,1,3
Santa Catarina,Roubo de carga,2018,1,8
Santa Catarina,Roubo de veículo,2018,1,213
Santa Catarina,Roubo seguido de morte (latrocínio),2018,1,2
Santa Catarina,Tentativa de homicídio,2018,1,138
Santa Catarina,Estupro,2018,2,126
Santa Catarina,Furto de veículo,2018,2,857
Santa Catarina,Homicídio doloso,2018,2,76
Santa Catarina,Lesão corporal seguida de morte,2018,2,1
Santa Catarina,Roubo a instituição financeira,2018,2,1
Santa Catarina,Roubo de carga,2018,2,7
Santa Catarina,Roubo de veículo,2018,2,223
Santa Catarina,Roubo seguido de morte (latrocínio),2018,2,1
Santa Catarina,Tentativa de homicídio,2018,2,116
Santa Catarina,Estupro,2018,3,125
Santa Catarina,Furto de veículo,2018,3,885
Santa Catarina,Homicídio doloso,2018,3,62
Santa Catarina,Lesão corporal seguida de morte,2018,3,3
Santa Catarina,Roubo a instituição financeira,2018,3,6
Santa Catarina,Roubo de carga,2018,3,16
Santa Catarina,Roubo de veículo,2018,3,217
Santa Catarina,Roubo seguido de morte (latrocínio),2018,3,9
Santa Catarina,Tentativa de homicídio,2018,3,111
Santa Catarina,Estupro,2018,4,106
Santa Catarina,Furto de veículo,2018,4,791
Santa Catarina,Homicídio doloso,2018,4,75
Santa Catarina,Lesão corporal seguida de morte,2018,4,1
Santa Catarina,Roubo a instituição financeira,2018,4,3
Santa Catarina,Roubo de carga,2018,4,21
Santa Catarina,Roubo de veículo,2018,4,205
Santa Catarina,Roubo seguido de morte (latrocínio),2018,4,5
Santa Catarina,Tentativa de homicídio,2018,4,113
Santa Catarina,Estupro,2018,5,80
Santa Catarina,Furto de veículo,2018,5,724
Santa Catarina,Homicídio doloso,2018,5,70
Santa Catarina,Lesão corporal seguida de morte,2018,5,3
Santa Catarina,Roubo a instituição financeira,2018,5,1
Santa Catarina,Roubo de carga,2018,5,12
Santa Catarina,Roubo de veículo,2018,5,154
Santa Catarina,Roubo seguido de morte (latrocínio),2018,5,2
Santa Catarina,Tentativa de homicídio,2018,5,116
Santa Catarina,Estupro,2018,6,93
Santa Catarina,Furto de veículo,2018,6,695
Santa Catarina,Homicídio doloso,2018,6,58
Santa Catarina,Lesão corporal seguida de morte,2018,6,1
Santa Catarina,Roubo a instituição financeira,2018,6,2
Santa Catarina,Roubo de carga,2018,6,12
Santa Catarina,Roubo de veículo,2018,6,195
Santa Catarina,Roubo seguido de morte (latrocínio),2018,6,6
Santa Catarina,Tentativa de homicídio,2018,6,103
Santa Catarina,Estupro,2018,7,100
Santa Catarina,Furto de veículo,2018,7,740
Santa Catarina,Homicídio doloso,2018,7,47
Santa Catarina,Lesão corporal seguida de morte,2018,7,1
Santa Catarina,Roubo a instituição financeira,2018,7,2
Santa Catarina,Roubo de carga,2018,7,11
Santa Catarina,Roubo de veículo,2018,7,222
Santa Catarina,Roubo seguido de morte (latrocínio),2018,7,3
Santa Catarina,Tentativa de homicídio,2018,7,92
Santa Catarina,Estupro,2018,8,101
Santa Catarina,Furto de veículo,2018,8,754
Santa Catarina,Homicídio doloso,2018,8,52
Santa Catarina,Lesão corporal seguida de morte,2018,8,3
Santa Catarina,Roubo a instituição financeira,2018,8,0
Santa Catarina,Roubo de carga,2018,8,18
Santa Catarina,Roubo de veículo,2018,8,174
Santa Catarina,Roubo seguido de morte (latrocínio),2018,8,1
Santa Catarina,Tentativa de homicídio,2018,8,98
Santa Catarina,Estupro,2018,9,105
Santa Catarina,Furto de veículo,2018,9,734
Santa Catarina,Homicídio doloso,2018,9,63
Santa Catarina,Lesão corporal seguida de morte,2018,9,0
Santa Catarina,Roubo a instituição financeira,2018,9,2
Santa Catarina,Roubo de carga,2018,9,15
Santa Catarina,Roubo de veículo,2018,9,147
Santa Catarina,Roubo seguido de morte (latrocínio),2018,9,3
Santa Catarina,Tentativa de homicídio,2018,9,139
Santa Catarina,Estupro,2018,10,115
Santa Catarina,Furto de veículo,2018,10,738
Santa Catarina,Homicídio doloso,2018,10,46
Santa Catarina,Lesão corporal seguida de morte,2018,10,1
Santa Catarina,Roubo a instituição financeira,2018,10,1
Santa Catarina,Roubo de carga,2018,10,14
Santa Catarina,Roubo de veículo,2018,10,168
Santa Catarina,Roubo seguido de morte (latrocínio),2018,10,2
Santa Catarina,Tentativa de homicídio,2018,10,91
Santa Catarina,Estupro,2018,11,114
Santa Catarina,Furto de veículo,2018,11,640
Santa Catarina,Homicídio doloso,2018,11,53
Santa Catarina,Lesão corporal seguida de morte,2018,11,2
Santa Catarina,Roubo a instituição financeira,2018,11,1
Santa Catarina,Roubo de carga,2018,11,11
Santa Catarina,Roubo de veículo,2018,11,161
Santa Catarina,Roubo seguido de morte (latrocínio),2018,11,3
Santa Catarina,Tentativa de homicídio,2018,11,91
Santa Catarina,Estupro,2018,12,116
Santa Catarina,Furto de veículo,2018,12,672
Santa Catarina,Homicídio doloso,2018,12,58
Santa Catarina,Lesão corporal seguida de morte,2018,12,1
Santa Catarina,Roubo a instituição financeira,2018,12,3
Santa Catarina,Roubo de carga,2018,12,6
Santa Catarina,Roubo de veículo,2018,12,140
Santa Catarina,Roubo seguido de morte (latrocínio),2018,12,2
Santa Catarina,Tentativa de homicídio,2018,12,140
São Paulo,Estupro,2018,1,1034
São Paulo,Furto de veículo,2018,1,8274
São Paulo,Homicídio doloso,2018,1,262
São Paulo,Lesão corporal seguida de morte,2018,1,8
São Paulo,Roubo a instituição financeira,2018,1,4
São Paulo,Roubo de carga,2018,1,742
São Paulo,Roubo de veículo,2018,1,4513
São Paulo,Roubo seguido de morte (latrocínio),2018,1,23
São Paulo,Tentativa de homicídio,2018,1,333
São Paulo,Estupro,2018,2,999
São Paulo,Furto de veículo,2018,2,8057
São Paulo,Homicídio doloso,2018,2,237
São Paulo,Lesão corporal seguida de morte,2018,2,6
São Paulo,Roubo a instituição financeira,2018,2,4
São Paulo,Roubo de carga,2018,2,745
São Paulo,Roubo de veículo,2018,2,4508
São Paulo,Roubo seguido de morte (latrocínio),2018,2,22
São Paulo,Tentativa de homicídio,2018,2,265
São Paulo,Estupro,2018,3,1185
São Paulo,Furto de veículo,2018,3,8787
São Paulo,Homicídio doloso,2018,3,267
São Paulo,Lesão corporal seguida de morte,2018,3,8
São Paulo,Roubo a instituição financeira,2018,3,5
São Paulo,Roubo de carga,2018,3,796
São Paulo,Roubo de veículo,2018,3,4790
São Paulo,Roubo seguido de morte (latrocínio),2018,3,21
São Paulo,Tentativa de homicídio,2018,3,331
São Paulo,Estupro,2018,4,957
São Paulo,Furto de veículo,2018,4,8436
São Paulo,Homicídio doloso,2018,4,252
São Paulo,Lesão corporal seguida de morte,2018,4,6
São Paulo,Roubo a instituição financeira,2018,4,3
São Paulo,Roubo de carga,2018,4,768
São Paulo,Roubo de veículo,2018,4,4941
São Paulo,Roubo seguido de morte (latrocínio),2018,4,27
São Paulo,Tentativa de homicídio,2018,4,292
São Paulo,Estupro,2018,5,1036
São Paulo,Furto de veículo,2018,5,8140
São Paulo,Homicídio doloso,2018,5,239
São Paulo,Lesão corporal seguida de morte,2018,5,4
São Paulo,Roubo a instituição financeira,2018,5,9
São Paulo,Roubo de carga,2018,5,662
São Paulo,Roubo de veículo,2018,5,5173
São Paulo,Roubo seguido de morte (latrocínio),2018,5,19
São Paulo,Tentativa de homicídio,2018,5,269
São Paulo,Estupro,2018,6,897
São Paulo,Furto de veículo,2018,6,7965
São Paulo,Homicídio doloso,2018,6,238
São Paulo,Lesão corporal seguida de morte,2018,6,7
São Paulo,Roubo a instituição financeira,2018,6,6
São Paulo,Roubo de carga,2018,6,777
São Paulo,Roubo de veículo,2018,6,4898
São Paulo,Roubo seguido de morte (latrocínio),2018,6,23
São Paulo,Tentativa de homicídio,2018,6,281
São Paulo,Estupro,2018,7,858
São Paulo,Furto de veículo,2018,7,8168
São Paulo,Homicídio doloso,2018,7,245
São Paulo,Lesão corporal seguida de morte,2018,7,8
São Paulo,Roubo a instituição financeira,2018,7,6
São Paulo,Roubo de carga,2018,7,729
São Paulo,Roubo de veículo,2018,7,4502
São Paulo,Roubo seguido de morte (latrocínio),2018,7,21
São Paulo,Tentativa de homicídio,2018,7,268
São Paulo,Estupro,2018,8,1048
São Paulo,Furto de veículo,2018,8,8275
São Paulo,Homicídio doloso,2018,8,224
São Paulo,Lesão corporal seguida de morte,2018,8,1
São Paulo,Roubo a instituição financeira,2018,8,5
São Paulo,Roubo de carga,2018,8,748
São Paulo,Roubo de veículo,2018,8,4687
São Paulo,Roubo seguido de morte (latrocínio),2018,8,23
São Paulo,Tentativa de homicídio,2018,8,257
São Paulo,Estupro,2018,9,946
São Paulo,Furto de veículo,2018,9,7894
São Paulo,Homicídio doloso,2018,9,220
São Paulo,Lesão corporal seguida de morte,2018,9,6
São Paulo,Roubo a instituição financeira,2018,9,2
São Paulo,Roubo de carga,2018,9,649
São Paulo,Roubo de veículo,2018,9,4528
São Paulo,Roubo seguido de morte (latrocínio),2018,9,22
São Paulo,Tentativa de homicídio,2018,9,288
São Paulo,Estupro,2018,10,1142
São Paulo,Furto de veículo,2018,10,8558
São Paulo,Homicídio doloso,2018,10,251
São Paulo,Lesão corporal seguida de morte,2018,10,7
São Paulo,Roubo a instituição financeira,2018,10,6
São Paulo,Roubo de carga,2018,10,713
São Paulo,Roubo de veículo,2018,10,5226
São Paulo,Roubo seguido de morte (latrocínio),2018,10,27
São Paulo,Tentativa de homicídio,2018,10,307
São Paulo,Estupro,2018,11,922
São Paulo,Furto de veículo,2018,11,8338
São Paulo,Homicídio doloso,2018,11,240
São Paulo,Lesão corporal seguida de morte,2018,11,13
São Paulo,Roubo a instituição financeira,2018,11,1
São Paulo,Roubo de carga,2018,11,694
São Paulo,Roubo de veículo,2018,11,5127
São Paulo,Roubo seguido de morte (latrocínio),2018,11,23
São Paulo,Tentativa de homicídio,2018,11,272
São Paulo,Estupro,2018,12,925
São Paulo,Furto de veículo,2018,12,6761
São Paulo,Homicídio doloso,2018,12,274
São Paulo,Lesão corporal seguida de morte,2018,12,6
São Paulo,Roubo a instituição financeira,2018,12,3
São Paulo,Roubo de carga,2018,12,715
São Paulo,Roubo de veículo,2018,12,5462
São Paulo,Roubo seguido de morte (latrocínio),2018,12,19
São Paulo,Tentativa de homicídio,2018,12,321
Sergipe,Estupro,2018,1,60
Sergipe,Furto de veículo,2018,1,75
Sergipe,Homicídio doloso,2018,1,102
Sergipe,Lesão corporal seguida de morte,2018,1,1
Sergipe,Roubo a instituição financeira,2018,1,0
Sergipe,Roubo de carga,2018,1,0
Sergipe,Roubo de veículo,2018,1,224
Sergipe,Roubo seguido de morte (latrocínio),2018,1,1
Sergipe,Tentativa de homicídio,2018,1,42
Sergipe,Estupro,2018,2,39
Sergipe,Furto de veículo,2018,2,75
Sergipe,Homicídio doloso,2018,2,90
Sergipe,Lesão corporal seguida de morte,2018,2,0
Sergipe,Roubo a instituição financeira,2018,2,0
Sergipe,Roubo de carga,2018,2,0
Sergipe,Roubo de veículo,2018,2,267
Sergipe,Roubo seguido de morte (latrocínio),2018,2,4
Sergipe,Tentativa de homicídio,2018,2,61
Sergipe,Estupro,2018,3,51
Sergipe,Furto de veículo,2018,3,69
Sergipe,Homicídio doloso,2018,3,110
Sergipe,Lesão corporal seguida de morte,2018,3,0
Sergipe,Roubo a instituição financeira,2018,3,0
Sergipe,Roubo de carga,2018,3,0
Sergipe,Roubo de veículo,2018,3,263
Sergipe,Roubo seguido de morte (latrocínio),2018,3,1
Sergipe,Tentativa de homicídio,2018,3,60
Sergipe,Estupro,2018,4,37
Sergipe,Furto de veículo,2018,4,65
Sergipe,Homicídio doloso,2018,4,95
Sergipe,Lesão corporal seguida de morte,2018,4,1
Sergipe,Roubo a instituição financeira,2018,4,0
Sergipe,Roubo de carga,2018,4,0
Sergipe,Roubo de veículo,2018,4,285
Sergipe,Roubo seguido de morte (latrocínio),2018,4,3
Sergipe,Tentativa de homicídio,2018,4,47
Sergipe,Estupro,2018,5,50
Sergipe,Furto de veículo,2018,5,75
Sergipe,Homicídio doloso,2018,5,79
Sergipe,Lesão corporal seguida de morte,2018,5,0
Sergipe,Roubo a instituição financeira,2018,5,0
Sergipe,Roubo de carga,2018,5,0
Sergipe,Roubo de veículo,2018,5,201
Sergipe,Roubo seguido de morte (latrocínio),2018,5,6
Sergipe,Tentativa de homicídio,2018,5,33
Sergipe,Estupro,2018,6,41
Sergipe,Furto de veículo,2018,6,63
Sergipe,Homicídio doloso,2018,6,76
Sergipe,Lesão corporal seguida de morte,2018,6,1
Sergipe,Roubo a instituição financeira,2018,6,0
Sergipe,Roubo de carga,2018,6,0
Sergipe,Roubo de veículo,2018,6,187
Sergipe,Roubo seguido de morte (latrocínio),2018,6,3
Sergipe,Tentativa de homicídio,2018,6,46
Sergipe,Estupro,2018,7,59
Sergipe,Furto de veículo,2018,7,70
Sergipe,Homicídio doloso,2018,7,65
Sergipe,Lesão corporal seguida de morte,2018,7,0
Sergipe,Roubo a instituição financeira,2018,7,0
Sergipe,Roubo de carga,2018,7,0
Sergipe,Roubo de veículo,2018,7,219
Sergipe,Roubo seguido de morte (latrocínio),2018,7,0
Sergipe,Tentativa de homicídio,2018,7,40
Sergipe,Estupro,2018,8,59
Sergipe,Furto de veículo,2018,8,52
Sergipe,Homicídio doloso,2018,8,72
Sergipe,Lesão corporal seguida de morte,2018,8,0
Sergipe,Roubo a instituição financeira,2018,8,0
Sergipe,Roubo de carga,2018,8,0
Sergipe,Roubo de veículo,2018,8,201
Sergipe,Roubo seguido de morte (latrocínio),2018,8,1
Sergipe,Tentativa de homicídio,2018,8,39
Sergipe,Estupro,2018,9,53
Sergipe,Furto de veículo,2018,9,65
Sergipe,Homicídio doloso,2018,9,55
Sergipe,Lesão corporal seguida de morte,2018,9,0
Sergipe,Roubo a instituição financeira,2018,9,0
Sergipe,Roubo de carga,2018,9,0
Sergipe,Roubo de veículo,2018,9,186
Sergipe,Roubo seguido de morte (latrocínio),2018,9,3
Sergipe,Tentativa de homicídio,2018,9,55
Sergipe,Estupro,2018,10,55
Sergipe,Furto de veículo,2018,10,73
Sergipe,Homicídio doloso,2018,10,66
Sergipe,Lesão corporal seguida de morte,2018,10,0
Sergipe,Roubo a instituição financeira,2018,10,0
Sergipe,Roubo de carga,2018,10,1
Sergipe,Roubo de veículo,2018,10,229
Sergipe,Roubo seguido de morte (latrocínio),2018,10,5
Sergipe,Tentativa de homicídio,2018,10,39
Sergipe,Estupro,2018,11,46
Sergipe,Furto de veículo,2018,11,58
Sergipe,Homicídio doloso,2018,11,66
Sergipe,Lesão corporal seguida de morte,2018,11,1
Sergipe,Roubo a instituição financeira,2018,11,0
Sergipe,Roubo de carga,2018,11,0
Sergipe,Roubo de veículo,2018,11,222
Sergipe,Roubo seguido de morte (latrocínio),2018,11,3
Sergipe,Tentativa de homicídio,2018,11,45
Sergipe,Estupro,2018,12,38
Sergipe,Furto de veículo,2018,12,36
Sergipe,Homicídio doloso,2018,12,70
Sergipe,Lesão corporal seguida de morte,2018,12,2
Sergipe,Roubo a instituição financeira,2018,12,0
Sergipe,Roubo de carga,2018,12,0
Sergipe,Roubo de veículo,2018,12,155
Sergipe,Roubo seguido de morte (latrocínio),2018,12,2
Sergipe,Tentativa de homicídio,2018,12,45
Tocantins,Estupro,2018,1,32
Tocantins,Furto de veículo,2018,1,192
Tocantins,Homicídio doloso,2018,1,35
Tocantins,Lesão corporal seguida de morte,2018,1,0
Tocantins,Roubo a instituição financeira,2018,1,1
Tocantins,Roubo de carga,2018,1,0
Tocantins,Roubo de veículo,2018,1,93
Tocantins,Roubo seguido de morte (latrocínio),2018,1,0
Tocantins,Tentativa de homicídio,2018,1,37
Tocantins,Estupro,2018,2,50
Tocantins,Furto de veículo,2018,2,179
Tocantins,Homicídio doloso,2018,2,25
Tocantins,Lesão corporal seguida de morte,2018,2,1
Tocantins,Roubo a instituição financeira,2018,2,0
Tocantins,Roubo de carga,2018,2,0
Tocantins,Roubo de veículo,2018,2,73
Tocantins,Roubo seguido de morte (latrocínio),2018,2,0
Tocantins,Tentativa de homicídio,2018,2,26
