uf,tipo_crime,ano,mes,sexo_vitima,quantidade_vitimas
Santa Catarina,Lesão corporal seguida de morte,2018,3,Masculino,3
Santa Catarina,Lesão corporal seguida de morte,2018,3,Nao informado,0
Santa Catarina,Lesão corporal seguida de morte,2018,4,Feminino,0
Santa Catarina,Lesão corporal seguida de morte,2018,4,Masculino,1
Santa Catarina,Lesão corporal seguida de morte,2018,4,Nao informado,0
Santa Catarina,Lesão corporal seguida de morte,2018,5,Feminino,0
Santa Catarina,Lesão corporal seguida de morte,2018,5,Masculino,3
Santa Catarina,Lesão corporal seguida de morte,2018,5,Nao informado,0
Santa Catarina,Lesão corporal seguida de morte,2018,6,Feminino,0
Santa Catarina,Lesão corporal seguida de morte,2018,6,Masculino,1
Santa Catarina,Lesão corporal seguida de morte,2018,6,Nao informado,0
Santa Catarina,Lesão corporal seguida de morte,2018,7,Feminino,0
Santa Catarina,Lesão corporal seguida de morte,2018,7,Masculino,1
Santa Catarina,Lesão corporal seguida de morte,2018,7,Nao informado,0
Santa Catarina,Lesão corporal seguida de morte,2018,8,Feminino,0
Santa Catarina,Lesão corporal seguida de morte,2018,8,Masculino,3
Santa Catarina,Lesão corporal seguida de morte,2018,8,Nao informado,0
Santa Catarina,Lesão corporal seguida de morte,2018,9,Feminino,0
Santa Catarina,Lesão corporal seguida de morte,2018,9,Masculino,0
Santa Catarina,Lesão corporal seguida de morte,2018,9,Nao informado,0
Santa Catarina,Lesão corporal seguida de morte,2018,10,Feminino,1
Santa Catarina,Lesão corporal seguida de morte,2018,10,Masculino,0
Santa Catarina,Lesão corporal seguida de morte,2018,10,Nao informado,0
Santa Catarina,Lesão corporal seguida de morte,2018,11,Feminino,0
Santa Catarina,Lesão corporal seguida de morte,2018,11,Masculino,2
Santa Catarina,Lesão corporal seguida de morte,2018,11,Nao informado,0
Santa Catarina,Lesão corporal seguida de morte,2018,12,Feminino,1
Santa Catarina,Lesão corporal seguida de morte,2018,12,Masculino,0
Santa Catarina,Lesão corporal seguida de morte,2018,12,Nao informado,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,1,Feminino,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,1,Masculino,2
Santa Catarina,Roubo seguido de morte (latrocínio),2018,1,Nao informado,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,2,Feminino,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,2,Masculino,1
Santa Catarina,Roubo seguido de morte (latrocínio),2018,2,Nao informado,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,3,Feminino,1
Santa Catarina,Roubo seguido de morte (latrocínio),2018,3,Masculino,8
Santa Catarina,Roubo seguido de morte (latrocínio),2018,3,Nao informado,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,4,Feminino,1
Santa Catarina,Roubo seguido de morte (latrocínio),2018,4,Masculino,4
Santa Catarina,Roubo seguido de morte (latrocínio),2018,4,Nao informado,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,5,Feminino,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,5,Masculino,2
Santa Catarina,Roubo seguido de morte (latrocínio),2018,5,Nao informado,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,6,Feminino,1
Santa Catarina,Roubo seguido de morte (latrocínio),2018,6,Masculino,6
Santa Catarina,Roubo seguido de morte (latrocínio),2018,6,Nao informado,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,7,Feminino,1
Santa Catarina,Roubo seguido de morte (latrocínio),2018,7,Masculino,2
Santa Catarina,Roubo seguido de morte (latrocínio),2018,7,Nao informado,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,8,Feminino,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,8,Masculino,1
Santa Catarina,Roubo seguido de morte (latrocínio),2018,8,Nao informado,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,9,Feminino,1
Santa Catarina,Roubo seguido de morte (latrocínio),2018,9,Masculino,3
Santa Catarina,Roubo seguido de morte (latrocínio),2018,9,Nao informado,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,10,Feminino,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,10,Masculino,2
Santa Catarina,Roubo seguido de morte (latrocínio),2018,10,Nao informado,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,11,Feminino,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,11,Masculino,4
Santa Catarina,Roubo seguido de morte (latrocínio),2018,11,Nao informado,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,12,Feminino,0
Santa Catarina,Roubo seguido de morte (latrocínio),2018,12,Masculino,2
Santa Catarina,Roubo seguido de morte (latrocínio),2018,12,Nao informado,0
São Paulo,Homicídio doloso,2018,1,Feminino,44
São Paulo,Homicídio doloso,2018,1,Masculino,230
São Paulo,Homicídio doloso,2018,1,Nao informado,3
São Paulo,Homicídio doloso,2018,2,Feminino,39
São Paulo,Homicídio doloso,2018,2,Masculino,204
São Paulo,Homicídio doloso,2018,2,Nao informado,3
São Paulo,Homicídio doloso,2018,3,Feminino,36
São Paulo,Homicídio doloso,2018,3,Masculino,241
São Paulo,Homicídio doloso,2018,3,Nao informado,4
São Paulo,Homicídio doloso,2018,4,Feminino,52
São Paulo,Homicídio doloso,2018,4,Masculino,218
São Paulo,Homicídio doloso,2018,4,Nao informado,1
São Paulo,Homicídio doloso,2018,5,Feminino,36
São Paulo,Homicídio doloso,2018,5,Masculino,212
São Paulo,Homicídio doloso,2018,6,Feminino,29
São Paulo,Homicídio doloso,2018,6,Masculino,215
São Paulo,Homicídio doloso,2018,6,Nao informado,3
São Paulo,Homicídio doloso,2018,7,Feminino,46
São Paulo,Homicídio doloso,2018,7,Masculino,212
São Paulo,Homicídio doloso,2018,7,Nao informado,3
São Paulo,Homicídio doloso,2018,8,Feminino,34
São Paulo,Homicídio doloso,2018,8,Masculino,197
São Paulo,Homicídio doloso,2018,8,Nao informado,2
São Paulo,Homicídio doloso,2018,9,Feminino,26
São Paulo,Homicídio doloso,2018,9,Masculino,204
São Paulo,Homicídio doloso,2018,9,Nao informado,2
São Paulo,Homicídio doloso,2018,10,Feminino,37
São Paulo,Homicídio doloso,2018,10,Masculino,224
São Paulo,Homicídio doloso,2018,10,Nao informado,3
São Paulo,Homicídio doloso,2018,11,Feminino,35
São Paulo,Homicídio doloso,2018,11,Masculino,213
São Paulo,Homicídio doloso,2018,11,Nao informado,9
São Paulo,Homicídio doloso,2018,12,Feminino,48
São Paulo,Homicídio doloso,2018,12,Masculino,231
São Paulo,Homicídio doloso,2018,12,Nao informado,10
São Paulo,Lesão corporal seguida de morte,2018,1,Masculino,8
São Paulo,Lesão corporal seguida de morte,2018,2,Masculino,6
São Paulo,Lesão corporal seguida de morte,2018,3,Feminino,2
São Paulo,Lesão corporal seguida de morte,2018,3,Masculino,6
São Paulo,Lesão corporal seguida de morte,2018,4,Feminino,1
São Paulo,Lesão corporal seguida de morte,2018,4,Masculino,5
São Paulo,Lesão corporal seguida de morte,2018,5,Feminino,1
São Paulo,Lesão corporal seguida de morte,2018,5,Masculino,3
São Paulo,Lesão corporal seguida de morte,2018,6,Feminino,3
São Paulo,Lesão corporal seguida de morte,2018,6,Masculino,4
São Paulo,Lesão corporal seguida de morte,2018,7,Masculino,8
São Paulo,Lesão corporal seguida de morte,2018,8,Masculino,1
São Paulo,Lesão corporal seguida de morte,2018,9,Masculino,6
São Paulo,Lesão corporal seguida de morte,2018,10,Masculino,7
São Paulo,Lesão corporal seguida de morte,2018,11,Masculino,13
São Paulo,Lesão corporal seguida de morte,2018,12,Masculino,6
São Paulo,Roubo seguido de morte (latrocínio),2018,1,Feminino,1
São Paulo,Roubo seguido de morte (latrocínio),2018,1,Masculino,22
São Paulo,Roubo seguido de morte (latrocínio),2018,2,Feminino,3
São Paulo,Roubo seguido de morte (latrocínio),2018,2,Masculino,20
São Paulo,Roubo seguido de morte (latrocínio),2018,3,Feminino,2
São Paulo,Roubo seguido de morte (latrocínio),2018,3,Masculino,20
São Paulo,Roubo seguido de morte (latrocínio),2018,4,Feminino,3
São Paulo,Roubo seguido de morte (latrocínio),2018,4,Masculino,25
São Paulo,Roubo seguido de morte (latrocínio),2018,5,Feminino,1
São Paulo,Roubo seguido de morte (latrocínio),2018,5,Masculino,19
São Paulo,Roubo seguido de morte (latrocínio),2018,6,Feminino,1
São Paulo,Roubo seguido de morte (latrocínio),2018,6,Masculino,22
São Paulo,Roubo seguido de morte (latrocínio),2018,7,Feminino,2
São Paulo,Roubo seguido de morte (latrocínio),2018,7,Masculino,20
São Paulo,Roubo seguido de morte (latrocínio),2018,8,Feminino,3
São Paulo,Roubo seguido de morte (latrocínio),2018,8,Masculino,20
São Paulo,Roubo seguido de morte (latrocínio),2018,9,Feminino,2
São Paulo,Roubo seguido de morte (latrocínio),2018,9,Masculino,20
São Paulo,Roubo seguido de morte (latrocínio),2018,10,Feminino,3
São Paulo,Roubo seguido de morte (latrocínio),2018,10,Masculino,25
São Paulo,Roubo seguido de morte (latrocínio),2018,11,Feminino,1
São Paulo,Roubo seguido de morte (latrocínio),2018,11,Masculino,23
São Paulo,Roubo seguido de morte (latrocínio),2018,12,Feminino,2
São Paulo,Roubo seguido de morte (latrocínio),2018,12,Masculino,18
Sergipe,Homicídio doloso,2018,1,Feminino,6
Sergipe,Homicídio doloso,2018,1,Masculino,96
Sergipe,Homicídio doloso,2018,1,Nao informado,0
Sergipe,Homicídio doloso,2018,2,Feminino,4
Sergipe,Homicídio doloso,2018,2,Masculino,86
Sergipe,Homicídio doloso,2018,2,Nao informado,0
Sergipe,Homicídio doloso,2018,3,Feminino,3
Sergipe,Homicídio doloso,2018,3,Masculino,107
Sergipe,Homicídio doloso,2018,3,Nao informado,0
Sergipe,Homicídio doloso,2018,4,Feminino,6
Sergipe,Homicídio doloso,2018,4,Masculino,89
Sergipe,Homicídio doloso,2018,4,Nao informado,0
Sergipe,Homicídio doloso,2018,5,Feminino,2
Sergipe,Homicídio doloso,2018,5,Masculino,76
Sergipe,Homicídio doloso,2018,5,Nao informado,1
Sergipe,Homicídio doloso,2018,6,Feminino,6
Sergipe,Homicídio doloso,2018,6,Masculino,70
Sergipe,Homicídio doloso,2018,6,Nao informado,0
Sergipe,Homicídio doloso,2018,7,Feminino,2
Sergipe,Homicídio doloso,2018,7,Masculino,63
Sergipe,Homicídio doloso,2018,7,Nao informado,0
Sergipe,Homicídio doloso,2018,8,Feminino,1
Sergipe,Homicídio doloso,2018,8,Masculino,71
Sergipe,Homicídio doloso,2018,8,Nao informado,0
Sergipe,Homicídio doloso,2018,9,Feminino,4
Sergipe,Homicídio doloso,2018,9,Masculino,51
Sergipe,Homicídio doloso,2018,9,Nao informado,0
Sergipe,Homicídio doloso,2018,10,Feminino,0
Sergipe,Homicídio doloso,2018,10,Masculino,66
Sergipe,Homicídio doloso,2018,10,Nao informado,0
Sergipe,Homicídio doloso,2018,11,Feminino,1
Sergipe,Homicídio doloso,2018,11,Masculino,65
Sergipe,Homicídio doloso,2018,11,Nao informado,0
Sergipe,Homicídio doloso,2018,12,Feminino,2
Sergipe,Homicídio doloso,2018,12,Masculino,68
Sergipe,Homicídio doloso,2018,12,Nao informado,0
Sergipe,Lesão corporal seguida de morte,2018,1,Feminino,1
Sergipe,Lesão corporal seguida de morte,2018,1,Masculino,0
Sergipe,Lesão corporal seguida de morte,2018,1,Nao informado,0
Sergipe,Lesão corporal seguida de morte,2018,2,Feminino,0
Sergipe,Lesão corporal seguida de morte,2018,2,Masculino,0
Sergipe,Lesão corporal seguida de morte,2018,2,Nao informado,0
Sergipe,Lesão corporal seguida de morte,2018,3,Feminino,0
Sergipe,Lesão corporal seguida de morte,2018,3,Masculino,0
Sergipe,Lesão corporal seguida de morte,2018,3,Nao informado,0
Sergipe,Lesão corporal seguida de morte,2018,4,Feminino,0
Sergipe,Lesão corporal seguida de morte,2018,4,Masculino,1
Sergipe,Lesão corporal seguida de morte,2018,4,Nao informado,0
Sergipe,Lesão corporal seguida de morte,2018,5,Feminino,0
Sergipe,Lesão corporal seguida de morte,2018,5,Masculino,0
Sergipe,Lesão corporal seguida de morte,2018,5,Nao informado,0
Sergipe,Lesão corporal seguida de morte,2018,6,Feminino,0
Sergipe,Lesão corporal seguida de morte,2018,6,Masculino,1
Sergipe,Lesão corporal seguida de morte,2018,6,Nao informado,0
Sergipe,Lesão corporal seguida de morte,2018,7,Feminino,0
Sergipe,Lesão corporal seguida de morte,2018,7,Masculino,0
Sergipe,Lesão corporal seguida de morte,2018,7,Nao informado,0
Sergipe,Lesão corporal seguida de morte,2018,8,Feminino,0
Sergipe,Lesão corporal seguida de morte,2018,8,Masculino,0
Sergipe,Lesão corporal seguida de morte,2018,8,Nao informado,0
Sergipe,Lesão corporal seguida de morte,2018,9,Feminino,0
Sergipe,Lesão corporal seguida de morte,2018,9,Masculino,0
Sergipe,Lesão corporal seguida de morte,2018,9,Nao informado,0
Sergipe,Lesão corporal seguida de morte,2018,10,Feminino,0
Sergipe,Lesão corporal seguida de morte,2018,10,Masculino,0
Sergipe,Lesão corporal seguida de morte,2018,10,Nao informado,0
Sergipe,Lesão corporal seguida de morte,2018,11,Feminino,0
Sergipe,Lesão corporal seguida de morte,2018,11,Masculino,1
Sergipe,Lesão corporal seguida de morte,2018,11,Nao informado,0
Sergipe,Lesão corporal seguida de morte,2018,12,Feminino,0
Sergipe,Lesão corporal seguida de morte,2018,12,Masculino,2
Sergipe,Lesão corporal seguida de morte,2018,12,Nao informado,0
Sergipe,Roubo seguido de morte (latrocínio),2018,1,Feminino,0
Sergipe,Roubo seguido de morte (latrocínio),2018,1,Masculino,1
Sergipe,Roubo seguido de morte (latrocínio),2018,1,Nao informado,0
Sergipe,Roubo seguido de morte (latrocínio),2018,2,Feminino,0
Sergipe,Roubo seguido de morte (latrocínio),2018,2,Masculino,4
Sergipe,Roubo seguido de morte (latrocínio),2018,2,Nao informado,0
Sergipe,Roubo seguido de morte (latrocínio),2018,3,Feminino,0
Sergipe,Roubo seguido de morte (latrocínio),2018,3,Masculino,1
Sergipe,Roubo seguido de morte (latrocínio),2018,3,Nao informado,0
Sergipe,Roubo seguido de morte (latrocínio),2018,4,Feminino,0
Sergipe,Roubo seguido de morte (latrocínio),2018,4,Masculino,3
Sergipe,Roubo seguido de morte (latrocínio),2018,4,Nao informado,0
Sergipe,Roubo seguido de morte (latrocínio),2018,5,Feminino,1
Sergipe,Roubo seguido de morte (latrocínio),2018,5,Masculino,5
Sergipe,Roubo seguido de morte (latrocínio),2018,5,Nao informado,0
Sergipe,Roubo seguido de morte (latrocínio),2018,6,Feminino,0
Sergipe,Roubo seguido de morte (latrocínio),2018,6,Masculino,3
Sergipe,Roubo seguido de morte (latrocínio),2018,6,Nao informado,0
Sergipe,Roubo seguido de morte (latrocínio),2018,7,Feminino,0
Sergipe,Roubo seguido de morte (latrocínio),2018,7,Masculino,0
Sergipe,Roubo seguido de morte (latrocínio),2018,7,Nao informado,0
Sergipe,Roubo seguido de morte (latrocínio),2018,8,Feminino,0
Sergipe,Roubo seguido de morte (latrocínio),2018,8,Masculino,1
Sergipe,Roubo seguido de morte (latrocínio),2018,8,Nao informado,0
Sergipe,Roubo seguido de morte (latrocínio),2018,9,Feminino,0
Sergipe,Roubo seguido de morte (latrocínio),2018,9,Masculino,3
Sergipe,Roubo seguido de morte (latrocínio),2018,9,Nao informado,0
Sergipe,Roubo seguido de morte (latrocínio),2018,10,Feminino,1
Sergipe,Roubo seguido de morte (latrocínio),2018,10,Masculino,4
Sergipe,Roubo seguido de morte (latrocínio),2018,10,Nao informado,0
Sergipe,Roubo seguido de morte (latrocínio),2018,11,Feminino,0
Sergipe,Roubo seguido de morte (latrocínio),2018,11,Masculino,3
Sergipe,Roubo seguido de morte (latrocínio),2018,11,Nao informado,0
Sergipe,Roubo seguido de morte (latrocínio),2018,12,Feminino,0
Sergipe,Roubo seguido de morte (latrocínio),2018,12,Masculino,2
Sergipe,Roubo seguido de morte (latrocínio),2018,12,Nao informado,0
Tocantins,Homicídio doloso,2018,1,Feminino,4
Tocantins,Homicídio doloso,2018,1,Masculino,32
Tocantins,Homicídio doloso,2018,2,Feminino,3
Tocantins,Homicídio doloso,2018,2,Masculino,21
Tocantins,Homicídio doloso,2018,2,Nao informado,1
Tocantins,Homicídio doloso,2018,3,Feminino,0
Tocantins,Homicídio doloso,2018,3,Masculino,32
Tocantins,Homicídio doloso,2018,4,Masculino,27
Tocantins,Homicídio doloso,2018,5,Feminino,2
Tocantins,Homicídio doloso,2018,5,Masculino,17
Tocantins,Homicídio doloso,2018,6,Masculino,33
Tocantins,Homicídio doloso,2018,7,Feminino,2
Tocantins,Homicídio doloso,2018,7,Masculino,28
Tocantins,Homicídio doloso,2018,7,Nao informado,1
Tocantins,Homicídio doloso,2018,8,Feminino,4
Tocantins,Homicídio doloso,2018,8,Masculino,27
Tocantins,Homicídio doloso,2018,9,Feminino,3
Tocantins,Homicídio doloso,2018,9,Masculino,24
Tocantins,Homicídio doloso,2018,10,Feminino,1
Tocantins,Homicídio doloso,2018,10,Masculino,42
Tocantins,Homicídio doloso,2018,11,Feminino,2
Tocantins,Homicídio doloso,2018,11,Masculino,25
Tocantins,Homicídio doloso,2018,11,Nao informado,0
Tocantins,Homicídio doloso,2018,12,Feminino,4
Tocantins,Homicídio doloso,2018,12,Masculino,33
Tocantins,Lesão corporal seguida de morte,2018,2,Feminino,1
Tocantins,Lesão corporal seguida de morte,2018,6,Masculino,1
Tocantins,Lesão corporal seguida de morte,2018,7,Masculino,1
Tocantins,Lesão corporal seguida de morte,2018,8,Masculino,2
Tocantins,Lesão corporal seguida de morte,2018,9,Masculino,1
Tocantins,Lesão corporal seguida de morte,2018,10,Masculino,1
Tocantins,Lesão corporal seguida de morte,2018,11,Masculino,1
Tocantins,Roubo seguido de morte (latrocínio),2018,4,Masculino,1
Tocantins,Roubo seguido de morte (latrocínio),2018,5,Masculino,1
Tocantins,Roubo seguido de morte (latrocínio),2018,6,Masculino,1
Tocantins,Roubo seguido de morte (latrocínio),2018,7,Masculino,2
Tocantins,Roubo seguido de morte (latrocínio),2018,8,Masculino,1
Tocantins,Roubo seguido de morte (latrocínio),2018,9,Feminino,1
Tocantins,Roubo seguido de morte (latrocínio),2018,9,Masculino,3
Tocantins,Roubo seguido de morte (latrocínio),2018,10,Masculino,2
Tocantins,Roubo seguido de morte (latrocínio),2018,11,Feminino,1
Tocantins,Roubo seguido de morte (latrocínio),2018,11,Masculino,3
Tocantins,Roubo seguido de morte (latrocínio),2018,12,Masculino,1
Acre,Homicídio doloso,2017,1,Feminino,4
Acre,Homicídio doloso,2017,1,Masculino,39
Acre,Homicídio doloso,2017,1,Nao informado,0
Acre,Homicídio doloso,2017,2,Feminino,2
Acre,Homicídio doloso,2017,2,Masculino,44
Acre,Homicídio doloso,2017,2,Nao informado,0
Acre,Homicídio doloso,2017,3,Feminino,1
Acre,Homicídio doloso,2017,3,Masculino,2
Acre,Homicídio doloso,2017,3,Nao informado,0
Acre,Homicídio doloso,2017,4,Feminino,0
Acre,Homicídio doloso,2017,4,Masculino,3
Acre,Homicídio doloso,2017,4,Nao informado,0
Acre,Homicídio doloso,2017,5,Feminino,0
Acre,Homicídio doloso,2017,5,Masculino,1
Acre,Homicídio doloso,2017,5,Nao informado,0
Acre,Homicídio doloso,2017,6,Feminino,1
Acre,Homicídio doloso,2017,6,Masculino,9
Acre,Homicídio doloso,2017,6,Nao informado,0
Acre,Homicídio doloso,2017,7,Feminino,5
Acre,Homicídio doloso,2017,7,Masculino,23
Acre,Homicídio doloso,2017,7,Nao informado,0
Acre,Homicídio doloso,2017,8,Feminino,3
Acre,Homicídio doloso,2017,8,Masculino,18
Acre,Homicídio doloso,2017,8,Nao informado,0
Acre,Homicídio doloso,2017,9,Feminino,2
Acre,Homicídio doloso,2017,9,Masculino,23
Acre,Homicídio doloso,2017,9,Nao informado,0
Acre,Homicídio doloso,2017,10,Feminino,0
Acre,Homicídio doloso,2017,10,Masculino,19
Acre,Homicídio doloso,2017,10,Nao informado,0
Acre,Homicídio doloso,2017,11,Feminino,1
Acre,Homicídio doloso,2017,11,Masculino,21
Acre,Homicídio doloso,2017,11,Nao informado,0
Acre,Homicídio doloso,2017,12,Feminino,1
Acre,Homicídio doloso,2017,12,Masculino,10
Acre,Homicídio doloso,2017,12,Nao informado,0
Acre,Lesão corporal seguida de morte,2017,8,Feminino,1
Acre,Lesão corporal seguida de morte,2017,8,Masculino,1
Acre,Lesão corporal seguida de morte,2017,8,Nao informado,1
Acre,Roubo seguido de morte (latrocínio),2017,7,Feminino,1
Acre,Roubo seguido de morte (latrocínio),2017,7,Masculino,3
Acre,Roubo seguido de morte (latrocínio),2017,7,Nao informado,2
Acre,Roubo seguido de morte (latrocínio),2017,8,Masculino,1
Acre,Roubo seguido de morte (latrocínio),2017,8,Nao informado,1
Acre,Roubo seguido de morte (latrocínio),2017,11,Feminino,1
Acre,Roubo seguido de morte (latrocínio),2017,11,Masculino,3
Acre,Roubo seguido de morte (latrocínio),2017,11,Nao informado,3
Alagoas,Homicídio doloso,2017,1,Feminino,10
Alagoas,Homicídio doloso,2017,1,Masculino,179
Alagoas,Homicídio doloso,2017,1,Nao informado,0
Alagoas,Homicídio doloso,2017,2,Feminino,15
Alagoas,Homicídio doloso,2017,2,Masculino,153
Alagoas,Homicídio doloso,2017,2,Nao informado,0
Alagoas,Homicídio doloso,2017,3,Feminino,14
Alagoas,Homicídio doloso,2017,3,Masculino,161
Alagoas,Homicídio doloso,2017,3,Nao informado,0
Alagoas,Homicídio doloso,2017,4,Feminino,9
Alagoas,Homicídio doloso,2017,4,Masculino,141
Alagoas,Homicídio doloso,2017,4,Nao informado,0
Alagoas,Homicídio doloso,2017,5,Feminino,5
Alagoas,Homicídio doloso,2017,5,Masculino,103
Alagoas,Homicídio doloso,2017,5,Nao informado,0
Alagoas,Homicídio doloso,2017,6,Feminino,4
Alagoas,Homicídio doloso,2017,6,Masculino,114
Alagoas,Homicídio doloso,2017,6,Nao informado,0
Alagoas,Homicídio doloso,2017,7,Feminino,5
Alagoas,Homicídio doloso,2017,7,Masculino,97
Alagoas,Homicídio doloso,2017,7,Nao informado,0
Alagoas,Homicídio doloso,2017,8,Feminino,6
Alagoas,Homicídio doloso,2017,8,Masculino,130
Alagoas,Homicídio doloso,2017,8,Nao informado,0
Alagoas,Homicídio doloso,2017,9,Feminino,15
Alagoas,Homicídio doloso,2017,9,Masculino,122
Alagoas,Homicídio doloso,2017,9,Nao informado,0
Alagoas,Homicídio doloso,2017,10,Feminino,7
Alagoas,Homicídio doloso,2017,10,Masculino,139
Alagoas,Homicídio doloso,2017,10,Nao informado,0
Alagoas,Homicídio doloso,2017,11,Feminino,12
Alagoas,Homicídio doloso,2017,11,Masculino,120
Alagoas,Homicídio doloso,2017,11,Nao informado,0
Alagoas,Homicídio doloso,2017,12,Feminino,5
Alagoas,Homicídio doloso,2017,12,Masculino,140
Alagoas,Homicídio doloso,2017,12,Nao informado,0
Alagoas,Lesão corporal seguida de morte,2017,1,Feminino,1
Alagoas,Lesão corporal seguida de morte,2017,1,Masculino,2
Alagoas,Lesão corporal seguida de morte,2017,1,Nao informado,0
Alagoas,Lesão corporal seguida de morte,2017,2,Feminino,0
Alagoas,Lesão corporal seguida de morte,2017,2,Masculino,5
Alagoas,Lesão corporal seguida de morte,2017,2,Nao informado,0
Alagoas,Lesão corporal seguida de morte,2017,3,Feminino,0
Alagoas,Lesão corporal seguida de morte,2017,3,Masculino,1
Alagoas,Lesão corporal seguida de morte,2017,3,Nao informado,0
Alagoas,Lesão corporal seguida de morte,2017,4,Feminino,2
Alagoas,Lesão corporal seguida de morte,2017,4,Masculino,0
Alagoas,Lesão corporal seguida de morte,2017,4,Nao informado,0
Alagoas,Lesão corporal seguida de morte,2017,5,Feminino,0
Alagoas,Lesão corporal seguida de morte,2017,5,Masculino,2
Alagoas,Lesão corporal seguida de morte,2017,5,Nao informado,0
Alagoas,Lesão corporal seguida de morte,2017,6,Feminino,0
Alagoas,Lesão corporal seguida de morte,2017,6,Masculino,0
Alagoas,Lesão corporal seguida de morte,2017,6,Nao informado,0
Alagoas,Lesão corporal seguida de morte,2017,7,Feminino,0
Alagoas,Lesão corporal seguida de morte,2017,7,Masculino,1
Alagoas,Lesão corporal seguida de morte,2017,7,Nao informado,0
Alagoas,Lesão corporal seguida de morte,2017,8,Feminino,0
Alagoas,Lesão corporal seguida de morte,2017,8,Masculino,0
Alagoas,Lesão corporal seguida de morte,2017,8,Nao informado,0
Alagoas,Lesão corporal seguida de morte,2017,9,Feminino,0
Alagoas,Lesão corporal seguida de morte,2017,9,Masculino,2
Alagoas,Lesão corporal seguida de morte,2017,9,Nao informado,0
Alagoas,Lesão corporal seguida de morte,2017,10,Feminino,0
Alagoas,Lesão corporal seguida de morte,2017,10,Masculino,0
Alagoas,Lesão corporal seguida de morte,2017,10,Nao informado,0
Alagoas,Lesão corporal seguida de morte,2017,11,Feminino,0
Alagoas,Lesão corporal seguida de morte,2017,11,Masculino,2
Alagoas,Lesão corporal seguida de morte,2017,11,Nao informado,0
Alagoas,Lesão corporal seguida de morte,2017,12,Feminino,0
Alagoas,Lesão corporal seguida de morte,2017,12,Masculino,1
Alagoas,Lesão corporal seguida de morte,2017,12,Nao informado,0
Alagoas,Roubo seguido de morte (latrocínio),2017,1,Feminino,2
Alagoas,Roubo seguido de morte (latrocínio),2017,1,Masculino,5
Alagoas,Roubo seguido de morte (latrocínio),2017,1,Nao informado,0
Alagoas,Roubo seguido de morte (latrocínio),2017,2,Feminino,1
Alagoas,Roubo seguido de morte (latrocínio),2017,2,Masculino,5
Alagoas,Roubo seguido de morte (latrocínio),2017,2,Nao informado,0
Alagoas,Roubo seguido de morte (latrocínio),2017,3,Feminino,1
Alagoas,Roubo seguido de morte (latrocínio),2017,3,Masculino,3
Alagoas,Roubo seguido de morte (latrocínio),2017,3,Nao informado,0
Alagoas,Roubo seguido de morte (latrocínio),2017,4,Feminino,0
Alagoas,Roubo seguido de morte (latrocínio),2017,4,Masculino,4
Alagoas,Roubo seguido de morte (latrocínio),2017,4,Nao informado,0
Alagoas,Roubo seguido de morte (latrocínio),2017,5,Feminino,1
Alagoas,Roubo seguido de morte (latrocínio),2017,5,Masculino,3
Alagoas,Roubo seguido de morte (latrocínio),2017,5,Nao informado,0
Alagoas,Roubo seguido de morte (latrocínio),2017,6,Feminino,0
Alagoas,Roubo seguido de morte (latrocínio),2017,6,Masculino,6
Alagoas,Roubo seguido de morte (latrocínio),2017,6,Nao informado,0
Alagoas,Roubo seguido de morte (latrocínio),2017,7,Feminino,0
Alagoas,Roubo seguido de morte (latrocínio),2017,7,Masculino,1
Alagoas,Roubo seguido de morte (latrocínio),2017,7,Nao informado,0
Alagoas,Roubo seguido de morte (latrocínio),2017,8,Feminino,0
Alagoas,Roubo seguido de morte (latrocínio),2017,8,Masculino,8
Alagoas,Roubo seguido de morte (latrocínio),2017,8,Nao informado,0
Alagoas,Roubo seguido de morte (latrocínio),2017,9,Feminino,0
Alagoas,Roubo seguido de morte (latrocínio),2017,9,Masculino,6
Alagoas,Roubo seguido de morte (latrocínio),2017,9,Nao informado,0
Alagoas,Roubo seguido de morte (latrocínio),2017,10,Feminino,0
Alagoas,Roubo seguido de morte (latrocínio),2017,10,Masculino,3
Alagoas,Roubo seguido de morte (latrocínio),2017,10,Nao informado,0
Alagoas,Roubo seguido de morte (latrocínio),2017,11,Feminino,0
Alagoas,Roubo seguido de morte (latrocínio),2017,11,Masculino,6
Alagoas,Roubo seguido de morte (latrocínio),2017,11,Nao informado,0
